DH_EVENT_2007507_DESC;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the first phase of war communism to reindustrialize our country and return at least 25percent of our industrial and military might.;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the first phase of war communism to reindustrialize our country and return at least 25percent of our industrial and military might.;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the first phase of war communism to reindustrialize our country and return at least 25percent of our industrial and military might.;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the first phase of war communism to reindustrialize our country and return at least 25percent of our industrial and military might.;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the first phase of war communism to reindustrialize our country and return at least 25percent of our industrial and military might.;;;;;;;;;;x
DH_EVENT_2007508_DESC;In 1918, the center of the Soviet Russia was cut off from the most important agricultural regions of the country. The reserves of bread were running short, causing hunger among the urban population, where support for the Bolshevik government was strongest. In order to satisfy the minimal food needs, the Soviet government introduced a strict control over the food surpluses of the prosperous rural households. Since many peasants were extremely unhappy with this policy and tried to resist it, they were branded as 'saboteurs' of the bread monopoly of the state and advocates of the free 'predatory', 'speculative' trade. Lenin believed that prodrazvyorstka was the only possible way to procure sufficient amounts of bread and other agricultural products for the population of the cities during the war.;In 1918, the center of the Soviet Russia was cut off from the most important agricultural regions of the country. The reserves of bread were running short, causing hunger among the urban population, where support for the Bolshevik government was strongest. In order to satisfy the minimal food needs, the Soviet government introduced a strict control over the food surpluses of the prosperous rural households. Since many peasants were extremely unhappy with this policy and tried to resist it, they were branded as 'saboteurs' of the bread monopoly of the state and advocates of the free 'predatory', 'speculative' trade. Lenin believed that prodrazvyorstka was the only possible way to procure sufficient amounts of bread and other agricultural products for the population of the cities during the war.;In 1918, the center of the Soviet Russia was cut off from the most important agricultural regions of the country. The reserves of bread were running short, causing hunger among the urban population, where support for the Bolshevik government was strongest. In order to satisfy the minimal food needs, the Soviet government introduced a strict control over the food surpluses of the prosperous rural households. Since many peasants were extremely unhappy with this policy and tried to resist it, they were branded as 'saboteurs' of the bread monopoly of the state and advocates of the free 'predatory', 'speculative' trade. Lenin believed that prodrazvyorstka was the only possible way to procure sufficient amounts of bread and other agricultural products for the population of the cities during the war.;In 1918, the center of the Soviet Russia was cut off from the most important agricultural regions of the country. The reserves of bread were running short, causing hunger among the urban population, where support for the Bolshevik government was strongest. In order to satisfy the minimal food needs, the Soviet government introduced a strict control over the food surpluses of the prosperous rural households. Since many peasants were extremely unhappy with this policy and tried to resist it, they were branded as 'saboteurs' of the bread monopoly of the state and advocates of the free 'predatory', 'speculative' trade. Lenin believed that prodrazvyorstka was the only possible way to procure sufficient amounts of bread and other agricultural products for the population of the cities during the war.;In 1918, the center of the Soviet Russia was cut off from the most important agricultural regions of the country. The reserves of bread were running short, causing hunger among the urban population, where support for the Bolshevik government was strongest. In order to satisfy the minimal food needs, the Soviet government introduced a strict control over the food surpluses of the prosperous rural households. Since many peasants were extremely unhappy with this policy and tried to resist it, they were branded as 'saboteurs' of the bread monopoly of the state and advocates of the free 'predatory', 'speculative' trade. Lenin believed that prodrazvyorstka was the only possible way to procure sufficient amounts of bread and other agricultural products for the population of the cities during the war.;;;;;;;;;;x
DH_EVENT_2007509_DESC;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the second phase of war communism, which of course will be unpopular. But it will allow us to continue fighting well in the Civil War, to supply our Army and keep our economy stable. We all should sacrifice something for the Revolution!;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the second phase of war communism, which of course will be unpopular. But it will allow us to continue fighting well in the Civil War, to supply our Army and keep our economy stable. We all should sacrifice something for the Revolution!;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the second phase of war communism, which of course will be unpopular. But it will allow us to continue fighting well in the Civil War, to supply our Army and keep our economy stable. We all should sacrifice something for the Revolution!;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the second phase of war communism, which of course will be unpopular. But it will allow us to continue fighting well in the Civil War, to supply our Army and keep our economy stable. We all should sacrifice something for the Revolution!;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the second phase of war communism, which of course will be unpopular. But it will allow us to continue fighting well in the Civil War, to supply our Army and keep our economy stable. We all should sacrifice something for the Revolution!;;;;;;;;;;x
DH_EVENT_2007510_DESC;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the third phase of this policy - a final one, which will be a last step to the victory of Bolshevism! We should have no mercy or sentiments when our industry needs resources and our army needs supplies. We will make our industry strong!;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the third phase of this policy - a final one, which will be a last step to the victory of Bolshevism! We should have no mercy or sentiments when our industry needs resources and our army needs supplies. We will make our industry strong!;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the third phase of this policy - a final one, which will be a last step to the victory of Bolshevism! We should have no mercy or sentiments when our industry needs resources and our army needs supplies. We will make our industry strong!;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the third phase of this policy - a final one, which will be a last step to the victory of Bolshevism! We should have no mercy or sentiments when our industry needs resources and our army needs supplies. We will make our industry strong!;War communism was the economic and political system that was adopted by the Bolsheviks with the aim of keeping towns and the Red Army supplied with weapons and food, in conditions in which all normal economic mechanisms and relations were being destroyed by the war. We're approaching the third phase of this policy - a final one, which will be a last step to the victory of Bolshevism! We should have no mercy or sentiments when our industry needs resources and our army needs supplies. We will make our industry strong!;;;;;;;;;;x
DH_EVENT_2007511_DESC;The laws sanctioned the co-existence of private and public sectors such as middle class people, which were incorporated in the NEP, which on the other hand was a state oriented 'mixed economy'.\nThe state, after starting to use the NEP, migrated away from Communist ideals and started the modernizing of the economy, but this time, with a more free-minded way of doing things. The Soviet Union stopped upholding the idea of nationalizing certain parts of industries. Some kinds of foreign investments were expected by the Soviet Union under the NEP, in order to fund industrial and developmental projects with foreign exchange or technology requirements.\nThe move towards modernization rested on one main issue, transforming the Soviet Union into a modern industrialized society, but to do so the Soviet Union had to reshape its preexisting structures, namely its agricultural system and the class structure that surrounded it.;The laws sanctioned the co-existence of private and public sectors such as middle class people, which were incorporated in the NEP, which on the other hand was a state oriented 'mixed economy'.\nThe state, after starting to use the NEP, migrated away from Communist ideals and started the modernizing of the economy, but this time, with a more free-minded way of doing things. The Soviet Union stopped upholding the idea of nationalizing certain parts of industries. Some kinds of foreign investments were expected by the Soviet Union under the NEP, in order to fund industrial and developmental projects with foreign exchange or technology requirements.\nThe move towards modernization rested on one main issue, transforming the Soviet Union into a modern industrialized society, but to do so the Soviet Union had to reshape its preexisting structures, namely its agricultural system and the class structure that surrounded it.;The laws sanctioned the co-existence of private and public sectors such as middle class people, which were incorporated in the NEP, which on the other hand was a state oriented 'mixed economy'.\nThe state, after starting to use the NEP, migrated away from Communist ideals and started the modernizing of the economy, but this time, with a more free-minded way of doing things. The Soviet Union stopped upholding the idea of nationalizing certain parts of industries. Some kinds of foreign investments were expected by the Soviet Union under the NEP, in order to fund industrial and developmental projects with foreign exchange or technology requirements.\nThe move towards modernization rested on one main issue, transforming the Soviet Union into a modern industrialized society, but to do so the Soviet Union had to reshape its preexisting structures, namely its agricultural system and the class structure that surrounded it.;The laws sanctioned the co-existence of private and public sectors such as middle class people, which were incorporated in the NEP, which on the other hand was a state oriented 'mixed economy'.\nThe state, after starting to use the NEP, migrated away from Communist ideals and started the modernizing of the economy, but this time, with a more free-minded way of doing things. The Soviet Union stopped upholding the idea of nationalizing certain parts of industries. Some kinds of foreign investments were expected by the Soviet Union under the NEP, in order to fund industrial and developmental projects with foreign exchange or technology requirements.\nThe move towards modernization rested on one main issue, transforming the Soviet Union into a modern industrialized society, but to do so the Soviet Union had to reshape its preexisting structures, namely its agricultural system and the class structure that surrounded it.;The laws sanctioned the co-existence of private and public sectors such as middle class people, which were incorporated in the NEP, which on the other hand was a state oriented 'mixed economy'.\nThe state, after starting to use the NEP, migrated away from Communist ideals and started the modernizing of the economy, but this time, with a more free-minded way of doing things. The Soviet Union stopped upholding the idea of nationalizing certain parts of industries. Some kinds of foreign investments were expected by the Soviet Union under the NEP, in order to fund industrial and developmental projects with foreign exchange or technology requirements.\nThe move towards modernization rested on one main issue, transforming the Soviet Union into a modern industrialized society, but to do so the Soviet Union had to reshape its preexisting structures, namely its agricultural system and the class structure that surrounded it.;;;;;;;;;;x
DH_EVENT_2007512_DESC;The Council of People's Commissars decided to form the Red Army. Their conception was that it should be 'formed from the class-conscious and best elements of the working classes'. All citizens of the Russian republic over the age of 18 were eligible. Its specific role was the defense of the achievements of the October Revolution, the Soviet Power and Socialism. Enlistment was conditional upon 'guarantees being given by a military or civil committee functioning within the territory of the Soviet Power or by Party or Trade Union committees or, in extreme cases, by two persons belonging to one of the above organizations'. In the event of an entire unit wanting to join the Red Army, a collective guarantee and the affirmative vote of all its members would be necessary.;The Council of People's Commissars decided to form the Red Army. Their conception was that it should be 'formed from the class-conscious and best elements of the working classes'. All citizens of the Russian republic over the age of 18 were eligible. Its specific role was the defense of the achievements of the October Revolution, the Soviet Power and Socialism. Enlistment was conditional upon 'guarantees being given by a military or civil committee functioning within the territory of the Soviet Power or by Party or Trade Union committees or, in extreme cases, by two persons belonging to one of the above organizations'. In the event of an entire unit wanting to join the Red Army, a collective guarantee and the affirmative vote of all its members would be necessary.;The Council of People's Commissars decided to form the Red Army. Their conception was that it should be 'formed from the class-conscious and best elements of the working classes'. All citizens of the Russian republic over the age of 18 were eligible. Its specific role was the defense of the achievements of the October Revolution, the Soviet Power and Socialism. Enlistment was conditional upon 'guarantees being given by a military or civil committee functioning within the territory of the Soviet Power or by Party or Trade Union committees or, in extreme cases, by two persons belonging to one of the above organizations'. In the event of an entire unit wanting to join the Red Army, a collective guarantee and the affirmative vote of all its members would be necessary.;The Council of People's Commissars decided to form the Red Army. Their conception was that it should be 'formed from the class-conscious and best elements of the working classes'. All citizens of the Russian republic over the age of 18 were eligible. Its specific role was the defense of the achievements of the October Revolution, the Soviet Power and Socialism. Enlistment was conditional upon 'guarantees being given by a military or civil committee functioning within the territory of the Soviet Power or by Party or Trade Union committees or, in extreme cases, by two persons belonging to one of the above organizations'. In the event of an entire unit wanting to join the Red Army, a collective guarantee and the affirmative vote of all its members would be necessary.;The Council of People's Commissars decided to form the Red Army. Their conception was that it should be 'formed from the class-conscious and best elements of the working classes'. All citizens of the Russian republic over the age of 18 were eligible. Its specific role was the defense of the achievements of the October Revolution, the Soviet Power and Socialism. Enlistment was conditional upon 'guarantees being given by a military or civil committee functioning within the territory of the Soviet Power or by Party or Trade Union committees or, in extreme cases, by two persons belonging to one of the above organizations'. In the event of an entire unit wanting to join the Red Army, a collective guarantee and the affirmative vote of all its members would be necessary.;;;;;;;;;;x
DH_EVENT_2007513_DESC;Our revolutionary army badly needs good and efficient commanders, but most of our military leaders are good only for political meetings and street revolts, they don't know how to lead a real front-scale warfare. According to comrade Trotsky, it could be useful for our newborn Red Army to use former Tsarist officers and generals as specialist personnel and instructors for our staffs. However, a lot of talented commanders won't agree to join the army of the Revolution.;Our revolutionary army badly needs good and efficient commanders, but most of our military leaders are good only for political meetings and street revolts, they don't know how to lead a real front-scale warfare. According to comrade Trotsky, it could be useful for our newborn Red Army to use former Tsarist officers and generals as specialist personnel and instructors for our staffs. However, a lot of talented commanders won't agree to join the army of the Revolution.;Our revolutionary army badly needs good and efficient commanders, but most of our military leaders are good only for political meetings and street revolts, they don't know how to lead a real front-scale warfare. According to comrade Trotsky, it could be useful for our newborn Red Army to use former Tsarist officers and generals as specialist personnel and instructors for our staffs. However, a lot of talented commanders won't agree to join the army of the Revolution.;Our revolutionary army badly needs good and efficient commanders, but most of our military leaders are good only for political meetings and street revolts, they don't know how to lead a real front-scale warfare. According to comrade Trotsky, it could be useful for our newborn Red Army to use former Tsarist officers and generals as specialist personnel and instructors for our staffs. However, a lot of talented commanders won't agree to join the army of the Revolution.;Our revolutionary army badly needs good and efficient commanders, but most of our military leaders are good only for political meetings and street revolts, they don't know how to lead a real front-scale warfare. According to comrade Trotsky, it could be useful for our newborn Red Army to use former Tsarist officers and generals as specialist personnel and instructors for our staffs. However, a lot of talented commanders won't agree to join the army of the Revolution.;;;;;;;;;;x
DH_EVENT_2007514_DESC;Socialistic Motherland is in danger, how comrade Lenin said. Red Army needs more manpower to be ready for battle. We don't have enough volunteers to form normal-sized divisions and corps. Comrades from the Sovnarkom believe, that the only chance to make the Red Army competent is to start a mass levy campaign amongst the workers and peasants of our country.;Socialistic Motherland is in danger, how comrade Lenin said. Red Army needs more manpower to be ready for battle. We don't have enough volunteers to form normal-sized divisions and corps. Comrades from the Sovnarkom believe, that the only chance to make the Red Army competent is to start a mass levy campaign amongst the workers and peasants of our country.;Socialistic Motherland is in danger, how comrade Lenin said. Red Army needs more manpower to be ready for battle. We don't have enough volunteers to form normal-sized divisions and corps. Comrades from the Sovnarkom believe, that the only chance to make the Red Army competent is to start a mass levy campaign amongst the workers and peasants of our country.;Socialistic Motherland is in danger, how comrade Lenin said. Red Army needs more manpower to be ready for battle. We don't have enough volunteers to form normal-sized divisions and corps. Comrades from the Sovnarkom believe, that the only chance to make the Red Army competent is to start a mass levy campaign amongst the workers and peasants of our country.;Socialistic Motherland is in danger, how comrade Lenin said. Red Army needs more manpower to be ready for battle. We don't have enough volunteers to form normal-sized divisions and corps. Comrades from the Sovnarkom believe, that the only chance to make the Red Army competent is to start a mass levy campaign amongst the workers and peasants of our country.;;;;;;;;;;x
DH_EVENT_2007515_DESC;The peasants always were quite conservative and counter-revolutional, but now they show their true face. Revolution is in danger and we have to behave quite brutally to save our Motherland, but these peasants can't understand that Prodrazvyorstka, mass levies and military communism policy is vital for our industry. They want to keep their bread and they want to make money on it. Kulaks' scum leaders raised massive rebellions in Tambov region and the other central governorates. The Red Army will crush these speculant bastards!;The peasants always were quite conservative and counter-revolutional, but now they show their true face. Revolution is in danger and we have to behave quite brutally to save our Motherland, but these peasants can't understand that Prodrazvyorstka, mass levies and military communism policy is vital for our industry. They want to keep their bread and they want to make money on it. Kulaks' scum leaders raised massive rebellions in Tambov region and the other central governorates. The Red Army will crush these speculant bastards!;The peasants always were quite conservative and counter-revolutional, but now they show their true face. Revolution is in danger and we have to behave quite brutally to save our Motherland, but these peasants can't understand that Prodrazvyorstka, mass levies and military communism policy is vital for our industry. They want to keep their bread and they want to make money on it. Kulaks' scum leaders raised massive rebellions in Tambov region and the other central governorates. The Red Army will crush these speculant bastards!;The peasants always were quite conservative and counter-revolutional, but now they show their true face. Revolution is in danger and we have to behave quite brutally to save our Motherland, but these peasants can't understand that Prodrazvyorstka, mass levies and military communism policy is vital for our industry. They want to keep their bread and they want to make money on it. Kulaks' scum leaders raised massive rebellions in Tambov region and the other central governorates. The Red Army will crush these speculant bastards!;The peasants always were quite conservative and counter-revolutional, but now they show their true face. Revolution is in danger and we have to behave quite brutally to save our Motherland, but these peasants can't understand that Prodrazvyorstka, mass levies and military communism policy is vital for our industry. They want to keep their bread and they want to make money on it. Kulaks' scum leaders raised massive rebellions in Tambov region and the other central governorates. The Red Army will crush these speculant bastards!;;;;;;;;;;x
DH_EVENT_2007516_DESC;Tambov peasants, led by an SR activist Ilya Antonov, launched a disastrous rebellion against the Soviet power. Antonovschina (Antonov's supporters) became a nightmare for our country. Comrade Trotsky believes that we shouldn't have any mercy to these kulaks who killed so many Soviet officials and participated in a full-scale counter-revolutionary act. Antonov and his peasant army will be destroyed by any means, even if we have to use poisonous gases (like comrade Tukhachevsky wants), we will crush this riot. No one will escape from our punishment, Tambov will become Soviet once again!;Tambov peasants, led by an SR activist Ilya Antonov, launched a disastrous rebellion against the Soviet power. Antonovschina (Antonov's supporters) became a nightmare for our country. Comrade Trotsky believes that we shouldn't have any mercy to these kulaks who killed so many Soviet officials and participated in a full-scale counter-revolutionary act. Antonov and his peasant army will be destroyed by any means, even if we have to use poisonous gases (like comrade Tukhachevsky wants), we will crush this riot. No one will escape from our punishment, Tambov will become Soviet once again!;Tambov peasants, led by an SR activist Ilya Antonov, launched a disastrous rebellion against the Soviet power. Antonovschina (Antonov's supporters) became a nightmare for our country. Comrade Trotsky believes that we shouldn't have any mercy to these kulaks who killed so many Soviet officials and participated in a full-scale counter-revolutionary act. Antonov and his peasant army will be destroyed by any means, even if we have to use poisonous gases (like comrade Tukhachevsky wants), we will crush this riot. No one will escape from our punishment, Tambov will become Soviet once again!;Tambov peasants, led by an SR activist Ilya Antonov, launched a disastrous rebellion against the Soviet power. Antonovschina (Antonov's supporters) became a nightmare for our country. Comrade Trotsky believes that we shouldn't have any mercy to these kulaks who killed so many Soviet officials and participated in a full-scale counter-revolutionary act. Antonov and his peasant army will be destroyed by any means, even if we have to use poisonous gases (like comrade Tukhachevsky wants), we will crush this riot. No one will escape from our punishment, Tambov will become Soviet once again!;Tambov peasants, led by an SR activist Ilya Antonov, launched a disastrous rebellion against the Soviet power. Antonovschina (Antonov's supporters) became a nightmare for our country. Comrade Trotsky believes that we shouldn't have any mercy to these kulaks who killed so many Soviet officials and participated in a full-scale counter-revolutionary act. Antonov and his peasant army will be destroyed by any means, even if we have to use poisonous gases (like comrade Tukhachevsky wants), we will crush this riot. No one will escape from our punishment, Tambov will become Soviet once again!;;;;;;;;;;x
DH_EVENT_2007517_DESC;Russian seamen always were a powerhouse of the revolutionary movement - since the rebellion on Potemkin battleship in 1905. During the February and October revolution the seamen from Baltic fleet were our main armed unit in Petrograd. But they always were too anarchistic to follow the right path to communism, which made them very unstable. The seamen of Kronstadt became corrupted by SR propaganda and decided to depose our legitimate Soviet government by force. Currently their base, Kronstadt, a little island in St. Petersburg's bay, is in flames of this dangerous revolt, and the rebels are trying to enter the capital! We cannot agree with their demands - the rebellion should be smashed immediately!;Russian seamen always were a powerhouse of the revolutionary movement - since the rebellion on Potemkin battleship in 1905. During the February and October revolution the seamen from Baltic fleet were our main armed unit in Petrograd. But they always were too anarchistic to follow the right path to communism, which made them very unstable. The seamen of Kronstadt became corrupted by SR propaganda and decided to depose our legitimate Soviet government by force. Currently their base, Kronstadt, a little island in St. Petersburg's bay, is in flames of this dangerous revolt, and the rebels are trying to enter the capital! We cannot agree with their demands - the rebellion should be smashed immediately!;Russian seamen always were a powerhouse of the revolutionary movement - since the rebellion on Potemkin battleship in 1905. During the February and October revolution the seamen from Baltic fleet were our main armed unit in Petrograd. But they always were too anarchistic to follow the right path to communism, which made them very unstable. The seamen of Kronstadt became corrupted by SR propaganda and decided to depose our legitimate Soviet government by force. Currently their base, Kronstadt, a little island in St. Petersburg's bay, is in flames of this dangerous revolt, and the rebels are trying to enter the capital! We cannot agree with their demands - the rebellion should be smashed immediately!;Russian seamen always were a powerhouse of the revolutionary movement - since the rebellion on Potemkin battleship in 1905. During the February and October revolution the seamen from Baltic fleet were our main armed unit in Petrograd. But they always were too anarchistic to follow the right path to communism, which made them very unstable. The seamen of Kronstadt became corrupted by SR propaganda and decided to depose our legitimate Soviet government by force. Currently their base, Kronstadt, a little island in St. Petersburg's bay, is in flames of this dangerous revolt, and the rebels are trying to enter the capital! We cannot agree with their demands - the rebellion should be smashed immediately!;Russian seamen always were a powerhouse of the revolutionary movement - since the rebellion on Potemkin battleship in 1905. During the February and October revolution the seamen from Baltic fleet were our main armed unit in Petrograd. But they always were too anarchistic to follow the right path to communism, which made them very unstable. The seamen of Kronstadt became corrupted by SR propaganda and decided to depose our legitimate Soviet government by force. Currently their base, Kronstadt, a little island in St. Petersburg's bay, is in flames of this dangerous revolt, and the rebels are trying to enter the capital! We cannot agree with their demands - the rebellion should be smashed immediately!;;;;;;;;;;x
DH_EVENT_2007518_DESC;Our nation mourns as one of our ministers passed away. Even now, our nation and the minister's office have to move onward. A new minister has to be put in office.;Our nation mourns as one of our ministers passed away. Even now, our nation and the minister's office have to move onward. A new minister has to be put in office.;Our nation mourns as one of our ministers passed away. Even now, our nation and the minister's office have to move onward. A new minister has to be put in office.;Our nation mourns as one of our ministers passed away. Even now, our nation and the minister's office have to move onward. A new minister has to be put in office.;Our nation mourns as one of our ministers passed away. Even now, our nation and the minister's office have to move onward. A new minister has to be put in office.;;;;;;;;;;x
DH_EVENT_2007519_DESC;Among his comrades, Lenin was notable for working almost ceaselessly, fourteen to sixteen hours daily, occupied with minor, major, and routine matters. However, the mental strains of leading a revolution, governing, and fighting a civil war aggravated the physical debilitation consequent to the two bullet wounds that he suffered in 1918 from two attempted assassinations.\nIn May 1922, Lenin suffered the first of three strokes, which left him unable to speak for weeks, but he managed to recover in a few months. However, in December 1922 he suffered a second stroke that partly paralyzed his right side and forced him to withdraw from active politics. In March 1923, he suffered the third stroke that rendered him mute and bed-ridden until his death. Lenin finally died on 21 January 1924, at 53 years of age.;Among his comrades, Lenin was notable for working almost ceaselessly, fourteen to sixteen hours daily, occupied with minor, major, and routine matters. However, the mental strains of leading a revolution, governing, and fighting a civil war aggravated the physical debilitation consequent to the two bullet wounds that he suffered in 1918 from two attempted assassinations.\nIn May 1922, Lenin suffered the first of three strokes, which left him unable to speak for weeks, but he managed to recover in a few months. However, in December 1922 he suffered a second stroke that partly paralyzed his right side and forced him to withdraw from active politics. In March 1923, he suffered the third stroke that rendered him mute and bed-ridden until his death. Lenin finally died on 21 January 1924, at 53 years of age.;Among his comrades, Lenin was notable for working almost ceaselessly, fourteen to sixteen hours daily, occupied with minor, major, and routine matters. However, the mental strains of leading a revolution, governing, and fighting a civil war aggravated the physical debilitation consequent to the two bullet wounds that he suffered in 1918 from two attempted assassinations.\nIn May 1922, Lenin suffered the first of three strokes, which left him unable to speak for weeks, but he managed to recover in a few months. However, in December 1922 he suffered a second stroke that partly paralyzed his right side and forced him to withdraw from active politics. In March 1923, he suffered the third stroke that rendered him mute and bed-ridden until his death. Lenin finally died on 21 January 1924, at 53 years of age.;Among his comrades, Lenin was notable for working almost ceaselessly, fourteen to sixteen hours daily, occupied with minor, major, and routine matters. However, the mental strains of leading a revolution, governing, and fighting a civil war aggravated the physical debilitation consequent to the two bullet wounds that he suffered in 1918 from two attempted assassinations.\nIn May 1922, Lenin suffered the first of three strokes, which left him unable to speak for weeks, but he managed to recover in a few months. However, in December 1922 he suffered a second stroke that partly paralyzed his right side and forced him to withdraw from active politics. In March 1923, he suffered the third stroke that rendered him mute and bed-ridden until his death. Lenin finally died on 21 January 1924, at 53 years of age.;Among his comrades, Lenin was notable for working almost ceaselessly, fourteen to sixteen hours daily, occupied with minor, major, and routine matters. However, the mental strains of leading a revolution, governing, and fighting a civil war aggravated the physical debilitation consequent to the two bullet wounds that he suffered in 1918 from two attempted assassinations.\nIn May 1922, Lenin suffered the first of three strokes, which left him unable to speak for weeks, but he managed to recover in a few months. However, in December 1922 he suffered a second stroke that partly paralyzed his right side and forced him to withdraw from active politics. In March 1923, he suffered the third stroke that rendered him mute and bed-ridden until his death. Lenin finally died on 21 January 1924, at 53 years of age.;;;;;;;;;;x
DH_EVENT_2007520_DESC;On December 29, 1922, a conference of delegations from the Russian SFSR, the Transcaucasian SFSR, the Ukrainian SSR and the Byelorussian SSR approved the Treaty of Creation of the USSR and the Declaration of the Creation of the USSR. These two documents were confirmed by the 1st Congress of Soviets of the USSR and signed by heads of delegations on December 30, 1922.\nThe Treaty on the Creation of the USSR legalized the creation of a union of several Soviet republics in the form of the Union of Soviet Socialist Republics, or Soviet Union. On the 31st of January 1924, the Second Congress of Soviets of the Soviet Union ratified the 1924 Soviet Constitution which legitimated the December 1922 Treaty on the Creation of the USSR.;On December 29, 1922, a conference of delegations from the Russian SFSR, the Transcaucasian SFSR, the Ukrainian SSR and the Byelorussian SSR approved the Treaty of Creation of the USSR and the Declaration of the Creation of the USSR. These two documents were confirmed by the 1st Congress of Soviets of the USSR and signed by heads of delegations on December 30, 1922.\nThe Treaty on the Creation of the USSR legalized the creation of a union of several Soviet republics in the form of the Union of Soviet Socialist Republics, or Soviet Union. On the 31st of January 1924, the Second Congress of Soviets of the Soviet Union ratified the 1924 Soviet Constitution which legitimated the December 1922 Treaty on the Creation of the USSR.;On December 29, 1922, a conference of delegations from the Russian SFSR, the Transcaucasian SFSR, the Ukrainian SSR and the Byelorussian SSR approved the Treaty of Creation of the USSR and the Declaration of the Creation of the USSR. These two documents were confirmed by the 1st Congress of Soviets of the USSR and signed by heads of delegations on December 30, 1922.\nThe Treaty on the Creation of the USSR legalized the creation of a union of several Soviet republics in the form of the Union of Soviet Socialist Republics, or Soviet Union. On the 31st of January 1924, the Second Congress of Soviets of the Soviet Union ratified the 1924 Soviet Constitution which legitimated the December 1922 Treaty on the Creation of the USSR.;On December 29, 1922, a conference of delegations from the Russian SFSR, the Transcaucasian SFSR, the Ukrainian SSR and the Byelorussian SSR approved the Treaty of Creation of the USSR and the Declaration of the Creation of the USSR. These two documents were confirmed by the 1st Congress of Soviets of the USSR and signed by heads of delegations on December 30, 1922.\nThe Treaty on the Creation of the USSR legalized the creation of a union of several Soviet republics in the form of the Union of Soviet Socialist Republics, or Soviet Union. On the 31st of January 1924, the Second Congress of Soviets of the Soviet Union ratified the 1924 Soviet Constitution which legitimated the December 1922 Treaty on the Creation of the USSR.;On December 29, 1922, a conference of delegations from the Russian SFSR, the Transcaucasian SFSR, the Ukrainian SSR and the Byelorussian SSR approved the Treaty of Creation of the USSR and the Declaration of the Creation of the USSR. These two documents were confirmed by the 1st Congress of Soviets of the USSR and signed by heads of delegations on December 30, 1922.\nThe Treaty on the Creation of the USSR legalized the creation of a union of several Soviet republics in the form of the Union of Soviet Socialist Republics, or Soviet Union. On the 31st of January 1924, the Second Congress of Soviets of the Soviet Union ratified the 1924 Soviet Constitution which legitimated the December 1922 Treaty on the Creation of the USSR.;;;;;;;;;;x
