MINISTER_MESSAGE_ENTRY;$TITLE$ $NAME$;$TITLE$ $NAME$;$TITLE$ $NAME$;;$TITLE$ $NAME$;;;;;;;;;x
RETURN_EXILE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
RETURN_EXILE_BTN3;Details;Details;Details;;Details;;;;;;;;;x
RETURN_EXILE_MAP;*;*;*;;*;;;;;;;;;x
REVOLT_SETUP;When there is an uprising in one of your provinces;When there is an uprising in one of your provinces;When there is an uprising in one of your provinces;;When there is an uprising in one of your provinces;;;;;;;;;x
REVOLT_HEADER;$minister_of_security$ reports;$minister_of_security$ reports;$minister_of_security$ reports;;$minister_of_security$ reports;;;;;;;;;x
REVOLT_1;Uprising!;Uprising!;Uprising!;;Uprising!;;;;;;;;;x
REVOLT_2;$MONARCHTITLE$, $REBELS$ have risen up in;$MONARCHTITLE$, $REBELS$ have risen up in;$MONARCHTITLE$, $REBELS$ have risen up in;;$MONARCHTITLE$, $REBELS$ have risen up in;;;;;;;;;x
REVOLT_3;$PROV$!;$PROV$!;$PROV$!;;$PROV$!;;;;;;;;;x
REVOLT_4;$REBELDESC$;$REBELDESC$;$REBELDESC$;;$REBELDESC$;;;;;;;;;x
REVOLT_5;*;*;*;;*;;;;;;;;;x
REVOLT_6;*;*;*;;*;;;;;;;;;x
REVOLT_LOG;$REBELS$ are revolting in $PROV$!;$REBELS$ are revolting in $PROV$!;$REBELS$ are revolting in $PROV$!;;$REBELS$ are revolting in $PROV$!;;;;;;;;;x
REVOLT_BTN1;OK;OK;OK;;OK;;;;;;;;;x
REVOLT_BTN2;OK;OK;OK;;OK;;;;;;;;;x
REVOLT_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
REVOLT_MAP;Revolt!;Revolt!;Revolt!;;Revolt!;;;;;;;;;x
PARTISANS_SETUP;When there is a partisan uprising for us to assume command over;When there is a partisan uprising for us to assume command over;When there is a partisan uprising for us to assume command over;;When there is a partisan uprising for us to assume command over;;;;;;;;;x
PARTISANS_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
PARTISANS_1;Partisans rising up against $EVIL$ in;Partisans rising up against $EVIL$ in;Partisans rising up against $EVIL$ in;;Partisans rising up against $EVIL$ in;;;;;;;;;x
PARTISANS_2;$PROV$;$PROV$;$PROV$;;$PROV$;;;;;;;;;x
PARTISANS_3;Patriotic citizens have taken up arms in $PROV$ and put together a fighting force to attempt to retake our home territory.;Patriotic citizens have taken up arms in $PROV$ and put together a fighting force to attempt to retake our home territory.;Patriotic citizens have taken up arms in $PROV$ and put together a fighting force to attempt to retake our home territory.;;Patriotic citizens have taken up arms in $PROV$ and put together a fighting force to attempt to retake our home territory.;;;;;;;;;x
PARTISANS_4;*;*;*;;*;;;;;;;;;x
PARTISANS_5;*;*;*;;*;;;;;;;;;x
PARTISANS_6;*;*;*;;*;;;;;;;;;x
PARTISANS_LOG;Partisans rising up for us in $PROV$.;Partisans rising up for us in $PROV$.;Partisans rising up for us in $PROV$.;;Partisans rising up for us in $PROV$.;;;;;;;;;x
PARTISANS_BTN1;OK;OK;OK;;OK;;;;;;;;;x
PARTISANS_BTN2;OK;OK;OK;;OK;;;;;;;;;x
PARTISANS_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
PARTISANS_MAP;Partisans!;Partisans!;Partisans!;;Partisans!;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_SETUP;When a Major event with multiple choices happens to another country.;When a Major event with multiple choices happens to another country.;When a Major event with multiple choices happens to another country.;;When a Major event with multiple choices happens to another country.;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_HEADER;$foreign_minister$ reports on;$foreign_minister$ reports on;$foreign_minister$ reports on;;$foreign_minister$ reports on;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_1;$COUNTRY$;$COUNTRY$;$COUNTRY$;;$COUNTRY$;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_2;Our Embassy has heard that;Our Embassy has heard that;Our Embassy has heard that;;Our Embassy has heard that;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_3;$EVENT$;$EVENT$;$EVENT$;;$EVENT$;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_4;They chose;They chose;They chose;;They chose;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_5;$OPTION$;$OPTION$;$OPTION$;;$OPTION$;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_6;as their choice of action.;as their choice of action.;as their choice of action.;;as their choice of action.;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_LOG;Major Event: $OPTION$ in $EVENT$ for $COUNTRY$.;Major Event: $OPTION$ in $EVENT$ for $COUNTRY$.;Major Event: $OPTION$ in $EVENT$ for $COUNTRY$.;;Major Event: $OPTION$ in $EVENT$ for $COUNTRY$.;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_BTN1;OK;OK;OK;;OK;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_BTN2;OK;OK;OK;;OK;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_BTN3;GOTO;GOTO;GOTO;;GOTO;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_MAP;*;*;*;;*;;;;;;;;;x
MAJOREVENTHAPPENOTHER_SETUP;When a Major event with a single choice happens to another country.;When a Major event with a single choice happens to another country.;When a Major event with a single choice happens to another country.;;When a Major event with a single choice happens to another country.;;;;;;;;;x
MAJOREVENTHAPPENOTHER_HEADER;$foreign_minister$ reports on;$foreign_minister$ reports on;$foreign_minister$ reports on;;$foreign_minister$ reports on;;;;;;;;;x
MAJOREVENTHAPPENOTHER_1;$COUNTRY$;$COUNTRY$;$COUNTRY$;;$COUNTRY$;;;;;;;;;x
MAJOREVENTHAPPENOTHER_2; ; ; ;; ;;;;;;;;;x
MAJOREVENTHAPPENOTHER_3;$EVENT$;$EVENT$;$EVENT$;;$EVENT$;;;;;;;;;x
MAJOREVENTHAPPENOTHER_4;$EVENTDESC$;$EVENTDESC$;$EVENTDESC$;;$EVENTDESC$;;;;;;;;;x
MAJOREVENTHAPPENOTHER_5;*;*;*;;*;;;;;;;;;x
MAJOREVENTHAPPENOTHER_6;*;*;*;;*;;;;;;;;;x
MAJOREVENTHAPPENOTHER_LOG;Major Event: $EVENT$ in $COUNTRY$.;Major Event: $EVENT$ in $COUNTRY$.;Major Event: $EVENT$ in $COUNTRY$.;;Major Event: $EVENT$ in $COUNTRY$.;;;;;;;;;x
MAJOREVENTHAPPENOTHER_BTN1;OK;OK;OK;;OK;;;;;;;;;x
MAJOREVENTHAPPENOTHER_BTN2;OK;OK;OK;;OK;;;;;;;;;x
MAJOREVENTHAPPENOTHER_BTN3;*;*;*;;*;;;;;;;;;x
MAJOREVENTHAPPENOTHER_MAP;*;*;*;;*;;;;;;;;;x
BUILDING_DONE_SETUP;When a building is finished.;When a building is finished.;When a building is finished.;;When a building is finished.;;;;;;;;;x
BUILDING_DONE_HEADER;Building is complete.;Building is complete.;Building is complete.;;Building is complete.;;;;;;;;;x
BUILDING_DONE_1;$NAME$;$NAME$;$NAME$;;$NAME$;;;;;;;;;x
BUILDING_DONE_2;in the province;in the province;in the province;;in the province;;;;;;;;;x
BUILDING_DONE_3;$PROV$;$PROV$;$PROV$;;$PROV$;;;;;;;;;x
BUILDING_DONE_4;is completed.;is completed.;is completed.;;is completed.;;;;;;;;;x
BUILDING_DONE_5;*;*;*;;*;;;;;;;;;x
BUILDING_DONE_6;*;*;*;;*;;;;;;;;;x
BUILDING_DONE_LOG;$NAME$ has been built in $PROV$.;$NAME$ has been built in $PROV$.;$NAME$ has been built in $PROV$.;;$NAME$ has been built in $PROV$.;;;;;;;;;x
BUILDING_DONE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
BUILDING_DONE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
BUILDING_DONE_BTN3;GOTO;GOTO;GOTO;;GOTO;;;;;;;;;x
BUILDING_DONE_MAP;$NAME$ has been built in $PROV$.;$NAME$ has been built in $PROV$.;$NAME$ has been built in $PROV$.;;$NAME$ has been built in $PROV$.;;;;;;;;;x
TRIGMOD_SETUP;When you are affected by a triggered modifier (ex The Sound Toll);When you are affected by a triggered modifier (ex The Sound Toll);When you are affected by a triggered modifier (ex The Sound Toll);;When you are affected by a triggered modifier (ex The Sound Toll);;;;;;;;;x
TRIGMOD_HEADER;$head_of_government$ reports that;$head_of_government$ reports that;$head_of_government$ reports that;;$head_of_government$ reports that;;;;;;;;;x
TRIGMOD_1;$NAME$;$NAME$;$NAME$;;$NAME$;;;;;;;;;x
TRIGMOD_2;$MONARCHTITLE$, $NAME$ happened to us.;$MONARCHTITLE$, $NAME$ happened to us.;$MONARCHTITLE$, $NAME$ happened to us.;;$MONARCHTITLE$, $NAME$ happened to us.;;;;;;;;;x
TRIGMOD_3;*;*;*;;*;;;;;;;;;x
TRIGMOD_4;*;*;*;;*;;;;;;;;;x
TRIGMOD_5;Effect:;Effect:;Effect:;;Effect:;;;;;;;;;x
TRIGMOD_6;$EFFECT$;$EFFECT$;$EFFECT$;;$EFFECT$;;;;;;;;;x
TRIGMOD_LOG;We had $NAME$ happen to us.;We had $NAME$ happen to us.;We had $NAME$ happen to us.;;We had $NAME$ happen to us.;;;;;;;;;x
TRIGMOD_BTN1;OK;OK;OK;;OK;;;;;;;;;x
TRIGMOD_BTN2;OK;OK;OK;;OK;;;;;;;;;x
TRIGMOD_BTN3;Details;Details;Details;;Details;;;;;;;;;x
TRIGMOD_MAP;*;*;*;;*;;;;;;;;;x
TRIGMODLOST_SETUP;When the effect of a triggered modifier ceases.(ex The Sound Toll);When the effect of a triggered modifier ceases.(ex The Sound Toll);When the effect of a triggered modifier ceases.(ex The Sound Toll);;When the effect of a triggered modifier ceases.(ex The Sound Toll);;;;;;;;;x
TRIGMODLOST_HEADER;$head_of_government$ reports that;$head_of_government$ reports that;$head_of_government$ reports that;;$head_of_government$ reports that;;;;;;;;;x
TRIGMODLOST_1;$NAME$;$NAME$;$NAME$;;$NAME$;;;;;;;;;x
TRIGMODLOST_2;We have lost the effects of the $NAME$;We have lost the effects of the $NAME$;We have lost the effects of the $NAME$;;We have lost the effects of the $NAME$;;;;;;;;;x
TRIGMODLOST_3;*;*;*;;*;;;;;;;;;x
TRIGMODLOST_4;*;*;*;;*;;;;;;;;;x
TRIGMODLOST_5;Effect:;Effect:;Effect:;;Effect:;;;;;;;;;x
TRIGMODLOST_6;$EFFECT$;$EFFECT$;$EFFECT$;;$EFFECT$;;;;;;;;;x
TRIGMODLOST_LOG;$NAME$ is no longer affecting us.;$NAME$ is no longer affecting us.;$NAME$ is no longer affecting us.;;$NAME$ is no longer affecting us.;;;;;;;;;x
TRIGMODLOST_BTN1;OK;OK;OK;;OK;;;;;;;;;x
TRIGMODLOST_BTN2;OK;OK;OK;;OK;;;;;;;;;x
TRIGMODLOST_BTN3;Details;Details;Details;;Details;;;;;;;;;x
TRIGMODLOST_MAP;*;*;*;;*;;;;;;;;;x
LEADERDIED_SETUP;When one of our leaders has died;When one of our leaders has died;When one of our leaders has died;;When one of our leaders has died;;;;;;;;;x
LEADERDIED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x
LEADERDIED_1;A Military Leader has Died!;A Military Leader has Died!;A Military Leader has Died!;;A Military Leader has Died!;;;;;;;;;x
LEADERDIED_2;$MONARCHTITLE$, we have ill news indeed;$MONARCHTITLE$, we have ill news indeed;$MONARCHTITLE$, we have ill news indeed;;$MONARCHTITLE$, we have ill news indeed;;;;;;;;;x
LEADERDIED_3;$TYPE$ $NAME$ is Dead!;$TYPE$ $NAME$ is Dead!;$TYPE$ $NAME$ is Dead!;;$TYPE$ $NAME$ is Dead!;;;;;;;;;x
LEADERDIED_4;He served us faithfully and well. Only the finest funeral will do for such a colossus of the battlefield.;He served us faithfully and well. Only the finest funeral will do for such a colossus of the battlefield.;He served us faithfully and well. Only the finest funeral will do for such a colossus of the battlefield.;;He served us faithfully and well. Only the finest funeral will do for such a colossus of the battlefield.;;;;;;;;;x
LEADERDIED_5;*;*;*;;*;;;;;;;;;x
LEADERDIED_6;*;*;*;;*;;;;;;;;;x
LEADERDIED_LOG;$TYPE$ $NAME$ has died.;$TYPE$ $NAME$ has died.;$TYPE$ $NAME$ has died.;;$TYPE$ $NAME$ has died.;;;;;;;;;x
LEADERDIED_BTN1;OK;OK;OK;;OK;;;;;;;;;x
LEADERDIED_BTN2;OK;OK;OK;;OK;;;;;;;;;x
LEADERDIED_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
LEADERDIED_MAP;*;*;*;;*;;;;;;;;;x
