MESSAGE_HEAD_GOV;The Minister of Security reports;The Minister of Security reports;The Minister of Security reports;;The Minister of Security reports;;;;;;;;;x
THEYREJECTNAP_2;$MONARCHTITLE$, our offer of a;$MONARCHTITLE$, our offer of a;$MONARCHTITLE$, our offer of a;;$MONARCHTITLE$, our offer of a;;;;;;;;;x
THEYREJECTNAP_3;Non-Aggression Pact;Non-Aggression Pact;Non-Aggression Pact;;Non-Aggression Pact;;;;;;;;;x
THEYREJECTNAP_4;with;with;with;;with;;;;;;;;;x
THEYREJECTNAP_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
THEYREJECTNAP_6;Has been REJECTED.;Has been REJECTED.;Has been REJECTED.;;Has been REJECTED.;;;;;;;;;x
THEYREJECTNAP_LOG;$RECIPIENT$ rejected our offer of a non-aggression pact.;$RECIPIENT$ rejected our offer of a non-aggression pact.;$RECIPIENT$ rejected our offer of a non-aggression pact.;;$RECIPIENT$ rejected our offer of a non-aggression pact.;;;;;;;;;x
THEYREJECTNAP_BTN1;OK;OK;OK;;OK;;;;;;;;;x
THEYREJECTNAP_BTN2;OK;OK;OK;;OK;;;;;;;;;x
THEYREJECTNAP_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
THEYREJECTNAP_MAP;*;*;*;;*;;;;;;;;;x
ACCMILUS_SETUP;When another nation grants us Transit Rights;When another nation grants us Transit Rights;When another nation grants us Transit Rights;;When another nation grants us Transit Rights;;;;;;;;;x
ACCMILUS_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
ACCMILUS_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
ACCMILUS_2;$MONARCHTITLE$, we have good news;$MONARCHTITLE$, we have good news;$MONARCHTITLE$, we have good news;;$MONARCHTITLE$, we have good news;;;;;;;;;x
ACCMILUS_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
ACCMILUS_4;has decided to allow our troops Transit Rights.;has decided to allow our troops Transit Rights.;has decided to allow our troops Transit Rights.;;has decided to allow our troops Transit Rights.;;;;;;;;;x
ACCMILUS_5;*;*;*;;*;;;;;;;;;x
ACCMILUS_6;We will deal with them later.;We will deal with them later.;We will deal with them later.;;We will deal with them later.;;;;;;;;;x
ACCMILUS_LOG;$RECIPIENT$ is now granting us Transit Rights to their country.;$RECIPIENT$ is now granting us Transit Rights to their country.;$RECIPIENT$ is now granting us Transit Rights to their country.;;$RECIPIENT$ is now granting us Transit Rights to their country.;;;;;;;;;x
ACCMILUS_BTN1;OK;OK;OK;;OK;;;;;;;;;x
ACCMILUS_BTN2;OK;OK;OK;;OK;;;;;;;;;x
ACCMILUS_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
ACCMILUS_MAP;*;*;*;;*;;;;;;;;;x
WEACCMIL_SETUP;When we grant another nation Transit Rights;When we grant another nation Transit Rights;When we grant another nation Transit Rights;;When we grant another nation Transit Rights;;;;;;;;;x
WEACCMIL_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WEACCMIL_1;Transit Rights.;Transit Rights.;Transit Rights.;;Transit Rights.;;;;;;;;;x
WEACCMIL_2;$MONARCHTITLE$, we have decided to allow;$MONARCHTITLE$, we have decided to allow;$MONARCHTITLE$, we have decided to allow;;$MONARCHTITLE$, we have decided to allow;;;;;;;;;x
WEACCMIL_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
WEACCMIL_4;Transit Rights to our country.;Transit Rights to our country.;Transit Rights to our country.;;Transit Rights to our country.;;;;;;;;;x
WEACCMIL_5;*;*;*;;*;;;;;;;;;x
WEACCMIL_6;As long as we remain useful, they won't attack us.;As long as we remain useful, they won't attack us.;As long as we remain useful, they won't attack us.;;As long as we remain useful, they won't attack us.;;;;;;;;;x
WEACCMIL_LOG;We are now granting $ACTOR$ Transit Rights to our country.;We are now granting $ACTOR$ Transit Rights to our country.;We are now granting $ACTOR$ Transit Rights to our country.;;We are now granting $ACTOR$ Transit Rights to our country.;;;;;;;;;x
WEACCMIL_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WEACCMIL_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WEACCMIL_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WEACCMIL_MAP;*;*;*;;*;;;;;;;;;x
ACCMILOTHER_SETUP;When another nation grants Transit Rights to a third party.;When another nation grants Transit Rights to a third party.;When another nation grants Transit Rights to a third party.;;When another nation grants Transit Rights to a third party.;;;;;;;;;x
ACCMILOTHER_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
ACCMILOTHER_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
ACCMILOTHER_2;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x
ACCMILOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
ACCMILOTHER_4;now grants Transit Rights to;now grants Transit Rights to;now grants Transit Rights to;;now grants Transit Rights to;;;;;;;;;x
ACCMILOTHER_5;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
ACCMILOTHER_6;This may be a significant development.;This may be a significant development.;This may be a significant development.;;This may be a significant development.;;;;;;;;;x
ACCMILOTHER_LOG;$RECIPIENT$ is now granting $ACTOR$ Transit Rights to their country.;$RECIPIENT$ is now granting $ACTOR$ Transit Rights to their country.;$RECIPIENT$ is now granting $ACTOR$ Transit Rights to their country.;;$RECIPIENT$ is now granting $ACTOR$ Transit Rights to their country.;;;;;;;;;x
ACCMILOTHER_BTN1;OK;OK;OK;;OK;;;;;;;;;x
ACCMILOTHER_BTN2;OK;OK;OK;;OK;;;;;;;;;x
ACCMILOTHER_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
ACCMILOTHER_MAP;*;*;*;;*;;;;;;;;;x
DECMILUS_SETUP;When another nation declines us Transit Rights;When another nation declines us Transit Rights;When another nation declines us Transit Rights;;When another nation declines us Transit Rights;;;;;;;;;x
DECMILUS_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
DECMILUS_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
DECMILUS_2;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x
DECMILUS_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
DECMILUS_4;has outrageously refused to grant us Transit Rights;has outrageously refused to grant us Transit Rights;has outrageously refused to grant us Transit Rights;;has outrageously refused to grant us Transit Rights;;;;;;;;;x
DECMILUS_5;*;*;*;;*;;;;;;;;;x
DECMILUS_6;We must have those rights, one way or the other;We must have those rights, one way or the other;We must have those rights, one way or the other;;We must have those rights, one way or the other;;;;;;;;;x
DECMILUS_LOG;$RECIPIENT$ refuses to grant us Transit Rights.;$RECIPIENT$ refuses to grant us Transit Rights.;$RECIPIENT$ refuses to grant us Transit Rights.;;$RECIPIENT$ refuses to grant us Transit Rights.;;;;;;;;;x
DECMILUS_BTN1;OK;OK;OK;;OK;;;;;;;;;x
DECMILUS_BTN2;OK;OK;OK;;OK;;;;;;;;;x
DECMILUS_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
DECMILUS_MAP;*;*;*;;*;;;;;;;;;x
WEDECMIL_SETUP;When we decline another nation Transit Rights;When we decline another nation Transit Rights;When we decline another nation Transit Rights;;When we decline another nation Transit Rights;;;;;;;;;x
WEDECMIL_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WEDECMIL_1;Transit Rights.;Transit Rights.;Transit Rights.;;Transit Rights.;;;;;;;;;x
WEDECMIL_2;$MONARCHTITLE$, we have, of course, declined the request by ;$MONARCHTITLE$, we have, of course, declined the request by ;$MONARCHTITLE$, we have, of course, declined the request by ;;$MONARCHTITLE$, we have, of course, declined the request by ;;;;;;;;;x
WEDECMIL_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
WEDECMIL_4;for Transit Rights.;for Transit Rights.;for Transit Rights.;;for Transit Rights.;;;;;;;;;x
WEDECMIL_5;*;*;*;;*;;;;;;;;;x
WEDECMIL_6;We have no need for their good will.;We have no need for their good will.;We have no need for their good will.;;We have no need for their good will.;;;;;;;;;x
WEDECMIL_LOG;We refused to grant $ACTOR$ Transit Rights.;We refused to grant $ACTOR$ Transit Rights.;We refused to grant $ACTOR$ Transit Rights.;;We refused to grant $ACTOR$ Transit Rights.;;;;;;;;;x
WEDECMIL_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WEDECMIL_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WEDECMIL_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WEDECMIL_MAP;*;*;*;;*;;;;;;;;;x
DECMILOTHER_SETUP;When one nation declines another nation Transit Rights;When one nation declines another nation Transit Rights;When one nation declines another nation Transit Rights;;When one nation declines another nation Transit Rights;;;;;;;;;x
DECMILOTHER_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
DECMILOTHER_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
DECMILOTHER_2;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x
DECMILOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
DECMILOTHER_4;refuses to grant Transit Rights to;refuses to grant Transit Rights to;refuses to grant Transit Rights to;;refuses to grant Transit Rights to;;;;;;;;;x
DECMILOTHER_5;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
DECMILOTHER_6;We laugh at their inferior diplomatic skills.;We laugh at their inferior diplomatic skills.;We laugh at their inferior diplomatic skills.;;We laugh at their inferior diplomatic skills.;;;;;;;;;x
DECMILOTHER_LOG;$RECIPIENT$ refuses to grant Transit Rights to $ACTOR$.;$RECIPIENT$ refuses to grant Transit Rights to $ACTOR$.;$RECIPIENT$ refuses to grant Transit Rights to $ACTOR$.;;$RECIPIENT$ refuses to grant Transit Rights to $ACTOR$.;;;;;;;;;x
DECMILOTHER_BTN1;OK;OK;OK;;OK;;;;;;;;;x
DECMILOTHER_BTN2;OK;OK;OK;;OK;;;;;;;;;x
DECMILOTHER_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
DECMILOTHER_MAP;*;*;*;;*;;;;;;;;;x
CANCMILUS_SETUP;When another nation cancels the Transit Rights we gave them.;When another nation cancels the Transit Rights we gave them.;When another nation cancels the Transit Rights we gave them.;;When another nation cancels the Transit Rights we gave them.;;;;;;;;;x
CANCMILUS_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
CANCMILUS_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
CANCMILUS_2;$MONARCHTITLE$ we are outraged to discover that ;$MONARCHTITLE$ we are outraged to discover that ;$MONARCHTITLE$ we are outraged to discover that ;;$MONARCHTITLE$ we are outraged to discover that ;;;;;;;;;x
CANCMILUS_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
CANCMILUS_4;has cancelled the Transit Rights they have generously been given by us.;has cancelled the Transit Rights they have generously been given by us.;has cancelled the Transit Rights they have generously been given by us.;;has cancelled the Transit Rights they have generously been given by us.;;;;;;;;;x
CANCMILUS_5;*;*;*;;*;;;;;;;;;x
CANCMILUS_6;Although we should really have beaten them to it.;Although we should really have beaten them to it.;Although we should really have beaten them to it.;;Although we should really have beaten them to it.;;;;;;;;;x
CANCMILUS_LOG;$ACTOR$ has cancelled the treaty of Transit Rights they had in our country.;$ACTOR$ has cancelled the treaty of Transit Rights they had in our country.;$ACTOR$ has cancelled the treaty of Transit Rights they had in our country.;;$ACTOR$ has cancelled the treaty of Transit Rights they had in our country.;;;;;;;;;x
CANCMILUS_BTN1;OK;OK;OK;;OK;;;;;;;;;x
CANCMILUS_BTN2;OK;OK;OK;;OK;;;;;;;;;x
CANCMILUS_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
CANCMILUS_MAP;*;*;*;;*;;;;;;;;;x
CANMILOTHE_SETUP;When another nation cancels the Transit Rights they gave a third nation.;When another nation cancels the Transit Rights they gave a third nation.;When another nation cancels the Transit Rights they gave a third nation.;;When another nation cancels the Transit Rights they gave a third nation.;;;;;;;;;x
CANMILOTHE_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
CANMILOTHE_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
CANMILOTHE_2;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x
CANMILOTHE_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
CANMILOTHE_4;has cancelled the Transit Rights they have been given by;has cancelled the Transit Rights they have been given by;has cancelled the Transit Rights they have been given by;;has cancelled the Transit Rights they have been given by;;;;;;;;;x
CANMILOTHE_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
CANMILOTHE_6;Looks like trouble is brewing. We could profit from this.;Looks like trouble is brewing. We could profit from this.;Looks like trouble is brewing. We could profit from this.;;Looks like trouble is brewing. We could profit from this.;;;;;;;;;x
CANMILOTHE_LOG;$ACTOR$ has cancelled the treaty of Military Access they had in $RECIPIENT$..;$ACTOR$ has cancelled the treaty of Military Access they had in $RECIPIENT$..;$ACTOR$ has cancelled the treaty of Military Access they had in $RECIPIENT$..;;$ACTOR$ has cancelled the treaty of Military Access they had in $RECIPIENT$..;;;;;;;;;x
CANMILOTHE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
CANMILOTHE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
CANMILOTHE_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
CANMILOTHE_MAP;*;*;*;;*;;;;;;;;;x
WECANMIL_SETUP;When we cancel the Transit Rights we gave another nation.;When we cancel the Transit Rights we gave another nation.;When we cancel the Transit Rights we gave another nation.;;When we cancel the Transit Rights we gave another nation.;;;;;;;;;x
WECANMIL_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WECANMIL_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
WECANMIL_2;$MONARCHTITLE$, we have grown tired of the foul presence of the troops of ;$MONARCHTITLE$, we have grown tired of the foul presence of the troops of ;$MONARCHTITLE$, we have grown tired of the foul presence of the troops of ;;$MONARCHTITLE$, we have grown tired of the foul presence of the troops of ;;;;;;;;;x
WECANMIL_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
WECANMIL_4;on our soil so we have cancelled the Transit Rights they were so generously given;on our soil so we have cancelled the Transit Rights they were so generously given;on our soil so we have cancelled the Transit Rights they were so generously given;;on our soil so we have cancelled the Transit Rights they were so generously given;;;;;;;;;x
WECANMIL_5;*;*;*;;*;;;;;;;;;x
WECANMIL_6;The people of $ACTOR$ rejoice at the news.;The people of $ACTOR$ rejoice at the news.;The people of $ACTOR$ rejoice at the news.;;The people of $ACTOR$ rejoice at the news.;;;;;;;;;x
WECANMIL_LOG;$ACTOR$ has cancelled the Transit Rights they had in $RECIPIENT$..;$ACTOR$ has cancelled the Transit Rights they had in $RECIPIENT$..;$ACTOR$ has cancelled the Transit Rights they had in $RECIPIENT$..;;$ACTOR$ has cancelled the Transit Rights they had in $RECIPIENT$..;;;;;;;;;x
WECANMIL_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WECANMIL_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WECANMIL_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WECANMIL_MAP;*;*;*;;*;;;;;;;;;x
GUARACANCELTOTHEM_SETUP;When we cancel a guarantee;When we cancel a guarantee;When we cancel a guarantee;;When we cancel a guarantee;;;;;;;;;x
GUARACANCELTOTHEM_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
GUARACANCELTOTHEM_1;Guarantee Revoked;Guarantee Revoked;Guarantee Revoked;;Guarantee Revoked;;;;;;;;;x
GUARACANCELTOTHEM_2;$MONARCHTITLE$ we have withdrawn our;$MONARCHTITLE$ we have withdrawn our;$MONARCHTITLE$ we have withdrawn our;;$MONARCHTITLE$ we have withdrawn our;;;;;;;;;x
GUARACANCELTOTHEM_3;GUARANTEE;GUARANTEE;GUARANTEE;;GUARANTEE;;;;;;;;;x
GUARACANCELTOTHEM_4;to;to;to;;to;;;;;;;;;x
GUARACANCELTOTHEM_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
GUARACANCELTOTHEM_6;*;*;*;;*;;;;;;;;;x
GUARACANCELTOTHEM_LOG;We no longer guarantee recipient.;We no longer guarantee recipient.;We no longer guarantee recipient.;;We no longer guarantee recipient.;;;;;;;;;x
GUARACANCELTOTHEM_BTN1;OK;OK;OK;;OK;;;;;;;;;x
GUARACANCELTOTHEM_BTN2;OK;OK;OK;;OK;;;;;;;;;x
GUARACANCELTOTHEM_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
GUARACANCELTOTHEM_MAP;*;*;*;;*;;;;;;;;;x
WEINFLUENCE_SETUP;When we influence another nation;When we influence another nation;When we influence another nation;;When we influence another nation;;;;;;;;;x
WEINFLUENCE_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WEINFLUENCE_1;Diplomatic Influence;Diplomatic Influence;Diplomatic Influence;;Diplomatic Influence;;;;;;;;;x
WEINFLUENCE_2;$MONARCHTITLE$, we have used our good offices to exert;$MONARCHTITLE$, we have used our good offices to exert;$MONARCHTITLE$, we have used our good offices to exert;;$MONARCHTITLE$, we have used our good offices to exert;;;;;;;;;x
WEINFLUENCE_3;Diplomatic Influence;Diplomatic Influence;Diplomatic Influence;;Diplomatic Influence;;;;;;;;;x
WEINFLUENCE_4;On;On;On;;On;;;;;;;;;x
WEINFLUENCE_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
WEINFLUENCE_6;*;*;*;;*;;;;;;;;;x
WEINFLUENCE_LOG;We influenced $RECIPIENT$;We influenced $RECIPIENT$;We influenced $RECIPIENT$;;We influenced $RECIPIENT$;;;;;;;;;x
WEINFLUENCE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WEINFLUENCE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WEINFLUENCE_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WEINFLUENCE_MAP;*;*;*;;*;;;;;;;;;x
OTHERINFLUENCE_SETUP;When a nation exerts influence on another.;When a nation exerts influence on another.;When a nation exerts influence on another.;;When a nation exerts influence on another.;;;;;;;;;x
OTHERINFLUENCE_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
OTHERINFLUENCE_1;Diplomatic Influence;Diplomatic Influence;Diplomatic Influence;;Diplomatic Influence;;;;;;;;;x
OTHERINFLUENCE_2;$MONARCHTITLE$, $ACTOR$ is using their;$MONARCHTITLE$, $ACTOR$ is using their;$MONARCHTITLE$, $ACTOR$ is using their;;$MONARCHTITLE$, $ACTOR$ is using their;;;;;;;;;x
OTHERINFLUENCE_3;Diplomatic Influence;Diplomatic Influence;Diplomatic Influence;;Diplomatic Influence;;;;;;;;;x
OTHERINFLUENCE_4;on;on;on;;on;;;;;;;;;x
OTHERINFLUENCE_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
OTHERINFLUENCE_6;This will move them towards the $FACTION$ by $VAL$ per day for $TIME$ days.;This will move them towards the $FACTION$ by $VAL$ per day for $TIME$ days.;This will move them towards the $FACTION$ by $VAL$ per day for $TIME$ days.;;This will move them towards the $FACTION$ by $VAL$ per day for $TIME$ days.;;;;;;;;;x
OTHERINFLUENCE_LOG;$ACTOR$ used their influence on $RECIPIENT$.;$ACTOR$ used their influence on $RECIPIENT$.;$ACTOR$ used their influence on $RECIPIENT$.;;$ACTOR$ used their influence on $RECIPIENT$.;;;;;;;;;x
OTHERINFLUENCE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
OTHERINFLUENCE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
OTHERINFLUENCE_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
OTHERINFLUENCE_MAP;*;*;*;;*;;;;;;;;;x
THEYINFLUENCE_SETUP;When another nation influences us.;When another nation influences us.;When another nation influences us.;;When another nation influences us.;;;;;;;;;x
THEYINFLUENCE_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
THEYINFLUENCE_1;Diplomatic Influence;Diplomatic Influence;Diplomatic Influence;;Diplomatic Influence;;;;;;;;;x
THEYINFLUENCE_2;$MONARCHTITLE$,;$MONARCHTITLE$,;$MONARCHTITLE$,;;$MONARCHTITLE$,;;;;;;;;;x
THEYINFLUENCE_3;Diplomatic Influence;Diplomatic Influence;Diplomatic Influence;;Diplomatic Influence;;;;;;;;;x
THEYINFLUENCE_4;is being used on us by;is being used on us by;is being used on us by;;is being used on us by;;;;;;;;;x
THEYINFLUENCE_5;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
THEYINFLUENCE_6;This may cause us to drift towards their faction.;This may cause us to drift towards their faction.;This may cause us to drift towards their faction.;;This may cause us to drift towards their faction.;;;;;;;;;x
THEYINFLUENCE_LOG;$ACTOR$ is using their influence on us.;$ACTOR$ is using their influence on us.;$ACTOR$ is using their influence on us.;;$ACTOR$ is using their influence on us.;;;;;;;;;x
THEYINFLUENCE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
THEYINFLUENCE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
THEYINFLUENCE_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
THEYINFLUENCE_MAP;*;*;*;;*;;;;;;;;;x
WEALIGN_SETUP;When we align ourselves to another faction;When we align ourselves to another faction;When we align ourselves to another faction;;When we align ourselves to another faction;;;;;;;;;x
WEALIGN_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
WEALIGN_1;Diplomatic Alignment;Diplomatic Alignment;Diplomatic Alignment;;Diplomatic Alignment;;;;;;;;;x
WEALIGN_2;$MONARCHTITLE$, we have taken steps to;$MONARCHTITLE$, we have taken steps to;$MONARCHTITLE$, we have taken steps to;;$MONARCHTITLE$, we have taken steps to;;;;;;;;;x
WEALIGN_3;Align;Align;Align;;Align;;;;;;;;;x
WEALIGN_4;ourselves to;ourselves to;ourselves to;;ourselves to;;;;;;;;;x
WEALIGN_5;the $FACTION$;the $FACTION$;the $FACTION$;;the $FACTION$;;;;;;;;;x
WEALIGN_6;*;*;*;;*;;;;;;;;;x
WEALIGN_LOG;We started to align ourselves to $FACTION$;We started to align ourselves to $FACTION$;We started to align ourselves to $FACTION$;;We started to align ourselves to $FACTION$;;;;;;;;;x
WEALIGN_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WEALIGN_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WEALIGN_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
WEALIGN_MAP;*;*;*;;*;;;;;;;;;x
OTHERALIGN_SETUP;When another nation aligns itself to a faction.;When another nation aligns itself to a faction.;When another nation aligns itself to a faction.;;When another nation aligns itself to a faction.;;;;;;;;;x
OTHERALIGN_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;$minister_of_intelligence$ reports;;$minister_of_intelligence$ reports;;;;;;;;;x
OTHERALIGN_1;Diplomatic Alignment;Diplomatic Alignment;Diplomatic Alignment;;Diplomatic Alignment;;;;;;;;;x
OTHERALIGN_2;$MONARCHTITLE$, $ACTOR$ is taking steps to;$MONARCHTITLE$, $ACTOR$ is taking steps to;$MONARCHTITLE$, $ACTOR$ is taking steps to;;$MONARCHTITLE$, $ACTOR$ is taking steps to;;;;;;;;;x
OTHERALIGN_3;Align;Align;Align;;Align;;;;;;;;;x
OTHERALIGN_4;themselves to;themselves to;themselves to;;themselves to;;;;;;;;;x
OTHERALIGN_5;$FACTION$;$FACTION$;$FACTION$;;$FACTION$;;;;;;;;;x
OTHERALIGN_6;This will move them towards the $FACTION$ by $VAL$ per day for $TIME$ days.;This will move them towards the $FACTION$ by $VAL$ per day for $TIME$ days.;This will move them towards the $FACTION$ by $VAL$ per day for $TIME$ days.;;This will move them towards the $FACTION$ by $VAL$ per day for $TIME$ days.;;;;;;;;;x
OTHERALIGN_LOG;$ACTOR$ aligns to $FACTION$.;$ACTOR$ aligns to $FACTION$.;$ACTOR$ aligns to $FACTION$.;;$ACTOR$ aligns to $FACTION$.;;;;;;;;;x
OTHERALIGN_BTN1;OK;OK;OK;;OK;;;;;;;;;x
OTHERALIGN_BTN2;OK;OK;OK;;OK;;;;;;;;;x
OTHERALIGN_BTN3;Go to;Go to;Go to;;Go to;;;;;;;;;x
OTHERALIGN_MAP;*;*;*;;*;;;;;;;;;x
THEYALIGN_SETUP;When another nation aligns to a faction we lead.;When another nation aligns to a faction we lead.;When another nation aligns to a faction we lead.;;When another nation aligns to a faction we lead.;;;;;;;;;x
THEYALIGN_HEADER;$foreign_minister$ reports;$foreign_minister$ reports;$foreign_minister$ reports;;$foreign_minister$ reports;;;;;;;;;x
THEYALIGN_1;Diplomatic Alignment;Diplomatic Alignment;Diplomatic Alignment;;Diplomatic Alignment;;;;;;;;;x
THEYALIGN_2;$MONARCHTITLE$, we learn that;$MONARCHTITLE$, we learn that;$MONARCHTITLE$, we learn that;;$MONARCHTITLE$, we learn that;;;;;;;;;x
THEYALIGN_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x
THEYALIGN_4;has quietly taken steps to align themselves to the;has quietly taken steps to align themselves to the;has quietly taken steps to align themselves to the;;has quietly taken steps to align themselves to the;;;;;;;;;x
THEYALIGN_5;$FACTION$;$FACTION$;$FACTION$;;$FACTION$;;;;;;;;;x
THEYALIGN_6;This may cause them to drift towards our faction.;This may cause them to drift towards our faction.;This may cause them to drift towards our faction.;;This may cause them to drift towards our faction.;;;;;;;;;x
THEYALIGN_LOG;$ACTOR$ is using their influence on us.;$ACTOR$ is using their influence on us.;$ACTOR$ is using their influence on us.;;$ACTOR$ is using their influence on us.;;;;;;;;;x
THEYALIGN_BTN1;OK;OK;OK;;OK;;;;;;;;;x
