EVT1914_2007532_DESC;White General Alexeyev fielded an army supporting the Tzar and opposed to our government.;Le gйnйral Blanc Alexeyev a levй une armйe contre notre gouvernement et supportant le Tsar.;Der weissrussische General Alexeiev hat eine Freiwilligenarmee ausgehoben, die auf Seiten des Zaren steht und damit unser Gegner sein wird.;Biaіy generaі Aleksiejew wystawiі armiк wspieraj№c№ cara i wyst№piі przeciw naszemu rz№dowi.;El General Blanco, Alexeiev, ha creado un ejercito de voluntarios para apoyar al Zar y destruir nuestro gobierno.;Il generale bianco Alexeiev ha messo in campo un esercito di sostegno allo Zar e contrario al nostro governo.;;;;;;Белый генерал Алексеев отказался признать власть большевиков и опубликовал воззвание к офицерам с призывом вступать в Добровольческую армию.;x;;
EVT1914_133011022_NAME;Unhappiness over Twenty One Demands;Mйcontentement dы aux 21 Demandes;Unruhe wegen der 21 Forderungen;Niezadowolenie z 21 ї№daс;Infelicidad por las veintiuna demandas ;Malcontento causato dalle 21 Richieste;;;;;;Разочарование по поводу 21 требования;x;;
EVT1914_133011023_DESC;Guangxi has seceded from our nation!;Le Guangxi a fait sйcession de notre nation !;Guangxi hat sich von unserer Nation unabhдngig erklдrt.;Guangxi odі№czyіo siк od naszego paсstwa!;ЎGuangxi se ha secesionado de nuestra naciуn!;Guanxi ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Гуанси отделилась от нашей нации!;x;;
EVT1914_133011023_NAME;Guangxi Secedes;Guangxi a fait sйcession;Guangxi spaltet sich ab;Guangxi odі№cza siк;Guangxi se secesiona;Guanxi dichiara la secessione;;;;;;Гуанси отделяется;x;;
EVT1914_133011024_DESC;Sichuan has seceded from our nation!;Le Sichuan a fait sйcession de notre nation !;Sischuan hat sich von unserer Nation unabhдngig erklдrt.;Syczuan odі№czyі siк od naszego paсstwa!;ЎSichuan se ha secesionado de nuestra naciуn!;Sichuan ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Сычуань отделилась от нашей нации!;x;;
EVT1914_133011024_NAME;Sichuan Secedes;Sichuan a fait sйcession;Sischuan spaltet sich ab;Syczuan odі№cza siк;Sichuan se secesiona;Sichuan dichiara la secessione;;;;;;Сычуань отделяется;x;;
EVT1914_133011025_DESC;Guangdong has seceded from our nation!;Le Guangdong a fait sйcession de notre nation !;Guangdong hat sich von unserer Nation unabhдngig erklдrt.;Guangdong odі№czyі siк od naszego paсstwa!;ЎGuangdong se ha secesionado de nuestra naciуn!;Guangdong ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Гуандун отделилась от нашей нации!;x;;
EVT1914_133011025_NAME;Guangdong Secedes;Guangdong a fait sйcession;Guangdong spaltet sich ab;Guangdong odі№cza siк;Guangdong se secesiona;Guangdong dichiara la secessione;;;;;;Гуандун отделяется;x;;
EVT1914_133011026_DESC;Yunnan has seceded from our nation!;Le Yunnan a fait sйcession de notre nation !;Yunnan hat sich von unserer Nation unabhдngig erklдrt.;Junnan odі№czyі siк od naszego paсstwa!;ЎYunnan se ha secesionado de nuestra naciуn!;Yunnan ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Юньнань отделилась от нашей нации!;x;;
EVT1914_133011026_NAME;Yunnan Secedes;Yunnan a fait sйcession;Yunnan spaltet sich ab;Junnan odі№cza siк;Yunnan se secesiona;Yunnan dichiara la secessione;;;;;;Юньнань отделяется;x;;
EVT1914_133011027_DESC;Xikang has seceded from our nation!;Le Xikang a fait sйcession de notre nation !;Xikang hat sich von unserer Nation unabhдngig erklдrt.;Xikang odі№czyі siк od naszego paсstwa!;ЎXikang se ha secesionado de nuestra naciуn!;Xikang ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Сикак отделилась от нашей нации!;x;;
EVT1914_133011027_NAME;Xikang Secedes;Xikang a fait sйcession;Xikang spaltet sich ab;Xikang odі№cza siк;Xikang se secesiona;Xikang dichiara la secessione;;;;;;Сикан отделяется;x;;
EVT1914_133011028_DESC;Guizhou has seceded from our nation!;Le Guizhou a fait sйcession de notre nation !;Guizhou hat sich von unserer Nation unabhдngig erklдrt.;Guizhou odі№czyіo siк od naszego paсstwa!;ЎGuizhou se ha secesionado de nuestra naciуn!;Guizhou ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Гуйчжоу отделилась от нашей нации!;x;;
EVT1914_133011028_NAME;Guizhou Secedes;Guizhou a fait sйcession;Guizhou spaltet sich ab;Guizhou odі№cza siк;Guizhou se secesiona;Guizhou dichiara la secessione;;;;;;Гуйчжоу отделяется;x;;
EVT1914_133011029_DESC;Hunan has seceded from our nation!;Le Hunan a fait sйcession de notre nation !;Hunan hat sich von unserer Nation unabhдngig erklдrt.;Hunan odі№czyі siк od naszego paсstwa!;ЎHunan se ha secesionado de nuestra naciуn!;Hunan ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Хунань отделилась от нашей нации!;x;;
EVT1914_133011029_NAME;Hunan Secedes;Hunan a fait sйcession;Hunan spaltet sich ab;Hunan odі№cza siк;Hunan se secesiona;Hunan dichiara la secessione;;;;;;Хунань отделяется;x;;
EVT1914_133011030_DESC;Jiangxi has seceded from our nation!;Le Jiangxi a fait sйcession de notre nation !;Jiangxi hat sich von unserer Nation unabhдngig erklдrt.;Jiangxi odі№czyіo siк od naszego paсstwa!;ЎJiangxi se ha secesionado de nuestra naciуn!;Jiangxi ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Цзянси отделилась от нашей нации!;x;;
EVT1914_133011030_NAME;Jiangxi Secedes;Jiangxi a fait sйcession;Jiangxi spaltet sich ab;Jiangxi odі№cza siк;Jiangxi se secesiona;Jiangxi dichiara la secessione;;;;;;Цзянси отделяется;x;;
EVT1914_133011031_DESC;Jiangsu has seceded from our nation!;Le Jiangsu a fait sйcession de notre nation !;Jiangsu hat sich von unserer Nation unabhдngig erklдrt.;Jiangsu odі№czyіo siк od naszego paсstwa!;ЎJiangsu se ha secesionado de nuestra naciуn!;Jiangsu ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Цзянсу отделилась от нашей нации!;x;;
EVT1914_133011031_NAME;Jiangsu Secedes;Jiangsu a fait secession;Jiangsu spaltet sich ab;Jiangsu odі№cza siк;Jiangsu se secesiona;Jiangsu dichiara la secessione;;;;;;Цзянсу отделяется;x;;
EVT1914_133011032_DESC;Shanxi has seceded from our nation!;Le Shanxi a fait sйcession de notre nation !;Shanxi hat sich von unserer Nation unabhдngig erklдrt.;Shanxi odі№czyіo siк od naszego paсstwa!;ЎShanxi se ha secesionado de nuestra naciуn!;Shanxi ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Шанси отделилась от нашей нации!;x;;
EVT1914_133011032_NAME;Shanxi Secedes;Shanxi a fait sйcession;Shanxi spaltet sich ab;Shanxi odі№cza siк;Shanxi se secesiona;Shanxi dichiara la secessione;;;;;;Шанси отделяется;x;;
EVT1914_133011033_DESC;San Ma has seceded from our nation!;Le San Ma a fait sйcession de notre nation !;San Ma hat sich von unserer Nation unabhдngig erklдrt.;San Ma odі№czyіo siк od naszego paсstwa!;ЎSan Ma se ha secesionado de nuestra naciуn!;San Ma ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Сан Ма отделилась от нашей нации!;x;;
EVT1914_133011033_NAME;San Ma Secedes;San Ma a fait sйcession;San Ma spaltet sich ab;San Ma odі№cza siк;San Ma se secesiona;San Ma dichiara la secessione;;;;;;Сан Ма отделяется;x;;
EVT1914_133011034_DESC;Xinjiang has seceded from our nation!;Le Xinjiang a fait sйcession de notre nation !;Xinjiang hat sich von unserer Nation unabhдngig erklдrt.;Xinjiang odі№czyіo siк od naszego paсstwa;ЎXinjiang se ha secesionado de nuestra naciуn!;Xinjiang ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Синьцзян отделилась от нашей нации!;x;;
EVT1914_133011034_NAME;Xinjiang Secedes;Xinjiang a fait sйcession;Xinjiang spaltet sich ab;Xinjiang odі№cza siк;Xinjiang se secesiona;Xinjiang dichiara la secessione;;;;;;Синьцзян отделяется;x;;
EVT1914_133011035_DESC;Anhui has seceded from our nation!;L'Anhui a fait sйcession de notre nation !;Anhui hat sich von unserer Nation unabhдngig erklдrt.;Anhui odі№czyіo siк od naszego paсstwa!;ЎAnhui se ha secesionado de nuestra naciуn!;Anhui ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Анхой отделился от нашей нации!;x;;
EVT1914_133011035_NAME;Anhui Secedes;Anhui a fait sйcession;Anhui spaltet sich ab;Anhui odі№cza siк;Anhui se secesiona;Anhui dichiara la secessione;;;;;;Анхой отделяется;x;;
EVT1914_133011036_DESC;Fujian has seceded from our nation!;Le Fujian a fait sйcession de notre nation !;Fujian hat sich von unserer Nation unabhдngig erklдrt.;Fujian odі№czyі siк od naszego paсstwa!;ЎFujian se ha secesionado de nuestra naciуn!;Fujian ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Фуцзянь отделилась от нашей нации!;x;;
EVT1914_133011036_NAME;Fujian Secedes;Fujian a fait sйcession;Fujian spaltet sich ab;Fujian odі№cza siк;Fujian se secesiona;Fujian dichiara la secessione;;;;;;Фуцзянь отделяется;x;;
EVT1914_133011037_DESC;Zhejiang has seceded from our nation!;Le Zhejiang a fait sйcession de notre nation !;Zhejiang hat sich von unserer Nation unabhдngig erklдrt.;Zhejiang odі№czyі siк od naszego paсstwa!;ЎZhejiang se ha secesionado de nuestra naciуn!;Zhejiang ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Чжецзян отделилась от нашей нации!;x;;
EVT1914_133011037_NAME;Zhejiang Secedes;Zhejiang a fait sйcession;Zhejiang spaltet sich ab;Zhejiang odі№cza siк;Zhejiang se secesiona;Zhejiang dichiara la secessione;;;;;;Чжецзян отделяется;x;;
EVT1914_133011038_DESC;Hubei has seceded from our nation!;L'Hubei a fait sйcession de notre nation !;Hubei hat sich von unserer Nation unabhдngig erklдrt.;Hubei odі№czyіo siк od naszego paсstwa!;ЎHubei se ha secesionado de nuestra naciуn!;Hubei ha dichiarato la secessione dalla nostra nazione!;;;;;;Провинция Хубэй отделилась от нашей нации!;x;;
EVT1914_133011038_NAME;Hubei Secedes;Hubei a fait sйcession;Hubei spaltet sich ab;Hubei odі№cza siк;Hubei se secesiona;Hubei dichiara la secessione;;;;;;Хубэй отделяется;x;;
EVT1914_133011051_DESC;Today, the governor of Hunan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Hunana dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Hunan die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Hunan ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Hunan declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Hunan ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Хунань провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011051_NAME;Hunan Declares Independence!;Hunan dйclare son indйpendance !;Hunan erklдrt seine Unabhдngigkeit;Hunan ogіasza niepodlegіoњж!;ЎHunan declara la independencia!;Hunan dichiara l'indipendenza!;;;;;;Хунань провозглашает независимость!;x;;
EVT1914_133011052_DESC;Today, the governor of Jiangxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Jiangxia dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Jiangxi die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Jiangxi ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Jiangxi declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Jiangxi ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Цзянси провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011052_NAME;Jiangxi Declares Independence!;Le Jiangxi dйclare son indйpendance !;Jiangxi erklдrt seine Unabhдngigkeit;Jiangxi ogіasza niepodlegіoњж!;ЎJiangxi declara la independencia!;Jiangxi dichiara l'indipendenza!;;;;;;Цзянси провозглашает независимость!;x;;
EVT1914_133011053_DESC;Today, the governor of Jiangsu province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Jiangsua dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Jiangsu die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Jiangsu ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Jiangsu declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Jiangsu ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Цзянсу провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011053_NAME;Jiangsu Declares Independence!;Le Jiangsu dйclare son indйpendance !;Jiangsu erklдrt seine Unabhдngigkeit;Jiangsu ogіasza niepodlegіoњж!;ЎJiangsu declara la independencia!;Jiangsu dichiara l'indipendenza!;;;;;;Цзянсу провозглашает независимость!;x;;
EVT1914_133011054_DESC;Today, the governor of Shanxi province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Shanxia dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Shanxi die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Shanxi ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Shanxi declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Shanxi ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Шанси провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011054_NAME;Shanxi Declares Independence!;Le Shanxi dйclare son indйpendance !;Shanxi erklдrt seine Unabhдngigkeit;Shanxi ogіasza niepodlegіoњж!;ЎShanxi declara la independencia!;Shanxi dichiara l'indipendenza!;;;;;;Шанси провозглашает независимость!;x;;
EVT1914_133011057_DESC;Today, the governor of Anhui province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Anhuia dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Anhui die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Anhui ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Anhui declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Anhui ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Анхой провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011057_NAME;Anhui Declares Independence!;L'Anhui dйclare son indйpendance !;Anhui erklдrt seine Unabhдngigkeit;Anhui ogіasza niepodlegіoњж!;ЎAnhui declara la independencia!;Anhui dichiara l'indipendenza!;;;;;;Анхой провозглашает независимость;x;;
EVT1914_133011058_DESC;Today, the governor of Fujian province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Fujiana dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Fujian die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Fujian ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Fujian declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Fujian ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Фуцзянь провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011058_NAME;Fujian Declares Independence!;Le Fujian dйclare son indйpendance !;Fujian erklдrt seine Unabhдngigkeit;Fujian ogіasza niepodlegіoњж!;ЎFujian declara la independencia!;Fujian dichiara l'indipendenza!;;;;;;Фуцзянь провозглашает независимость!;x;;
EVT1914_133011059_DESC;Today, the governor of Zhejiang  province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Zhejiang a dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Zhejiang die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Zhejiang ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Zhejiang declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Zhejiang ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Чжецзян провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011059_NAME;Zhejiang  Declares Independence!;Le Zhejiang  dйclare son indйpendance !;Zhejiang erklдrt seine Unabhдngigkeit;Zhejiang ogіasza niepodlegіoњж!;ЎZhejiang declara la independencia!;Zhejiang dichiara l'indipendenza!;;;;;;Чжецзян провозглашает независимость!;x;;
EVT1914_133011060_DESC;Today, the governor of Hubei province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Hubeia dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Hubei die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Hubei ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Hubei declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Hubei ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Хубэй провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011060_NAME;Hubei Declares Independence!;L'Hubei  dйclare son indйpendance !;Hubei erklдrt seine Unabhдngigkeit;Hubei ogіasza niepodlegіoњж!;ЎHubei declara la independencia!;Hubei dichiara l'indipendenza!;;;;;;Хубэй провозглашает независимость!;x;;
EVT1914_133011061_DESC;Today, the governor of Guizhou province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Guizhoua dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Guizhou die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Guizhou ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Guizhou declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Guizhou ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Гуйчжоу провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011061_NAME;Guizhou Declares Independence!;Le Guizhou dйclare son indйpendance !;Guizhou erklдrt seine Unabhдngigkeit;Guizhou ogіasza niepodlegіoњж!;ЎGuizhou declara la independencia!;Guizhou dichiara l'indipendenza!;;;;;;Гуйчжоу провозглашает независимость!;x;;
EVT1914_133011062_DESC;Today, the governor of Sichuan province declared independence from central authority in Beijing. He has agreed to join our cause in overthrowing the central government!;Aujourd'hui, le gouverneur de la province de Sichauna dйclarй l'indйpendance vis-а-vis du gouvernement central de Beijing. Il a acceptй de se joindre а notre cause pour renverser le gouvernement central !;Heute hat der Gouverneur von Sichuan die Unabhдngigkeit von der Zentralregierung in Peking verkьndet. Er hat sich damit einverstanden erklдrt, sich unserer Sache anzuschliessen und die Regierung in Peking zu stьrzen.;Gubernator prowincji Syczuan ogіosiі dzisiaj niepodlegіoњж wzglкdem rz№du centralnego w Pekinie i zgodziі siк na doі№czenie siк do naszej misji obalenia pekiсskiego reїimu!;Hoy, el gobernador de la provincia de Sichuan declarу la independencia de la autoridad central en Pekнn. ЎHa aceptado unirse a nuestra causa para derribar al gobierno central!;Oggi il governatore della provincia dello Sichuan ha dichiarato l'indipendenza dall'autoritа centrale a Pechina. Ha deciso di aderire alla nostra causa per rovesciare il governo centrale!;;;;;;Сегодня губернатор провинции Сычуань провозгласил независимость от центральной власти в Пекине. Он согласился присоединиться к нашему делу, чтобы сместить центральное правительство;x;;
EVT1914_133011062_NAME;Sichuan Declares Independence!;Le Sichaun dйclare son indйpendance !;Sichuan erklдrt seine Unabhдngigkeit;Syczuan ogіasza niepodlegіoњж!;ЎSichuan declara la independencia!;Sichuan dichiara l'indipendenza!;;;;;;Сычуань провозглашает независимость!;x;;
EVT1914_133011063_DESC;Sichuan was a major flashpoint in the National Protection War as its governor was one of the few southern governors to support the central government. Not all of its military felt that way, which resulted in a battle for control within the province.;Le Sichuan fut un centre d'intйrкt majeur durant la Guerre Nationale de Protection, le gouverneur йtant l'un des quelques gouverneurs du Sud а soutenir le gouvernement central. Tous dans son armйe ne le ressentait pas ainsi, ce qui entraоna une bataille pour le contrфle de la province.;Sichuan war ein grцsserer Unruheherd im 'National Protection War', da der Gouverneur einer der wenigen sьdlichen Anhдnger der Zentralregierung war. Nicht alle seine Truppen teilten diese politische Meinung und es entbrannten heftige Kдmpfe innerhalb der Region.;Syczuan byі znacz№cym punktem zapalnym w Wojnie o Ochronк Narodu, jako їe jego gubernator byі jednym z niewielu przywуdcуw poіudnia Chin wspieraj№cych rz№d centralny. Czкњж wojska byіa temu przeciwna, co spowodowaіo szereg bitew o kontrolк nad t№ prowincj№.;Sichuan fue el mayor punto de inflamaciуn en la Guerra de Protecciуn Nacional porque su gobernador era uno de los pocos gobernadores del sur que apoyaban al gobierno central. No todos sus militares pensaban lo mismo que йl, lo que causу una batalla por el control de la provincia.;Il Sichuan и stato un punto critico nella Guerra di Protezione Nazionale dato che il suo governatore fu uno dei pochi governatori del sud a sostenere il governo centrale. Perт non tutti nelle sue forze armate erano d'accordo con lui, cosa che portт ad una battaglia per il controllo della provincia.;;;;;;Провинция Сычуань была одной из главных горячих точек Войны в защиту Республики, поскольку ее губернатор был одним из немногих губернаторов южных провинций, кто выступил в поддержку центрального правительства. Не все военные считали также, что привело к битве за контроль в крае.;x;;
EVT1914_133011063_NAME;Sichuan Divided Loyalties;Les loyautйs partagйes du Sichaun;Sichuan ist zerstritten;Podzielona lojalnoњж Syczuanu;Lealtades divididas de Sichuan;La lealtа divisa del Sichuan;;;;;;Конфликт лояльности Сычуань;x;;
