EVT1914_2007532_DESC;White General Alexeyev fielded an army supporting the Tzar and opposed to our government.;Le gйnйral Blanc Alexeyev a lev?une armйe contre notre gouvernement et supportant le Tsar.;Der weissrussische General Alexeiev hat eine Freiwilligenarmee ausgehoben, die auf Seiten des Zaren steht und damit unser Gegner sein wird.;Biaіy genera?Aleksiejew wystawi?armi?wspieraj№c?cara i wyst№pi?przeciw naszemu rz№dowi.;El General Blanco, Alexeiev, ha creado un ejercito de voluntarios para apoyar al Zar y destruir nuestro gobierno.;Il generale bianco Alexeiev ha messo in campo un esercito di sostegno allo Zar e contrario al nostro governo.;;;;;;Белы?генера?Алексеев отказался признать власть большевико??опубликова?воззвани??офицерам ?призывом вступать ?Добровольческу?арми?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007532_NAME;Rise of the Volunteer Army;Crйation de l'Armйe des Volontaires;Die Aushebung einer Freiwilligenarmee;Powstanie Armii Ochotniczej;Creacion del Ejercito de Voluntarios;Sollevamento dell'armata volontaria;;;;;;Создание Добровольческо?арми?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007533_DESC;Some counter-revolutionary politicians set up an independent government in Arkhangelsk.;Quelques politiciens contre rйvolutionnaires ont mis en place un gouvernement indйpendant ?Arkhangelsk.;Einige konterrevolutionдre Politiker haben eine unabhдngige Regierung in Archangelsk gebildet.;Niektуrzy kontrrewolucyjni politycy zaіoїyli w Archangielsku niezaleїny rz№d.;Algunos politicos Reaccionarios han establecido un gobierno independiente en Arkhangelsk, en el frio Norte de Rusia.;Alcuni politici contro-rivoluzionari hanno creato un governo indipendente ad Arkhangelsk.;;;;;;Контрреволюционные элементы подняли антибольшевистское восстани??Архангельске ?создал?собственно?независимо?правительств?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007533_NAME;The Arkhangelsk Government;Le gouvernement d'Arkhangelsk;Die Regierung in Archangelsk;Rz№d w Archangielsku;El Gobierno de Arkhangelsk;Il governo di Arkhangelsk;;;;;;Архангельско?правительств?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007534_DESC;With British support, white Admiral Koltchak raised troops and seized the Far East.;Avec le support des Britanniques, l'amiral blanc Koltchak a lev?des troupes et pris l'Extrкme Est.;Mit britischer Unterstьtzung hat Admiral Koltchak Truppen ausgehoben und die Fernost-Flotte unter seine Kontrolle gebracht.;Z pomoc?Brytyjczykуw, biaіy admira?Koіczak wykorzystuj№c swe wojska zaj№і Daleki Wschуd.;Con apoyo Britanico, el almirante de la Rusia Blanca, Kolchak, se ha alzado y ha tomado el control del Lejano Oriente.;Con il sostegno britannico, il l'ammiraglio bianco Koltchak ha arruolato alcune truppe ed occupato l'Estremo Oriente.;;;;;;Пр?поддержк?Великобритании, белый адмирал Александ?Колчак сумел сформировать боеспособную арми??захватит?Дальни?Восток.;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007534_NAME;Admiral Koltchak;Admiral Koltchak;Admiral Koltchak;Admira?Koіczak;El Almirante Kolchak;L'ammiraglio Koltchak;;;;;;Адмира?Колчак;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007535_DESC;Don Cossacks, under the rule of Hetman Krasnov, rose against the Bolsheviks and allied with Alexeyev.;Les Cossaques du Don, dirigйs par l'Hetman Krasnov, se soulиvent contre les Bolchйviques et s'allient avec Alexeyev.;Unter der Fьhrung von Hetman Krasnov erhoben sich die Don-Kosaken gegen die Bolschewiken und schlossen sich General Alexeiev an.;Kozacy Doсscy, pod komend?hetmana Krasnowa, powstali przeciwko Bolszewikom i sprzymierzyli si?z Aleksiejewem.;Los Cosacos del Don, bajo el mando del Hetman Krasnov, se han alzado contra nosotros y se han unido al Ejercito Blanco.;I cosacchi del Don, sotto il governo di Hetman Krasnov, si sollevarono contro i bolscevichi, alleandosi con Alexeiev.;;;;;;Донско?казачество во глав??атаманом Павлом Красновы?восстало против большевико??об?вило ?свое?поддержк?Добровольческо?арми?генерала Алексеев?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007535_NAME;Cossacks' Uprising;Soulиvement des Cosaques !;Aufstand der Don-Kosaken;Powstanie Kozakуw;Rebelion Cosaca;Rivolte dei cosacchi;;;;;;Восстани?Донски?казако?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007536_ACTIONA;War is war;A la guerre comme аa la guerre;Krieg ist Krieg;Wojna to wojna;As?es la Guerra;La guerra ?guerra;;;;;;На войн? ка?на войн?..;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007536_DESC;Mass Terror is a necessary weapon of the Proletarian Dictatorship. Used by generals, local populations or the Tcheka (Secret Services), the Terror targets White activists or partisan. In fact, entire villages were targeted, even if a single person was guilty or accused of being a white partisan. Such policies, which aimed at scaring populations, had often the opposite effect.;La Terreur de masse est une nйcessit?dans une Dictature du Prolйtariat. Utilisйe par les Gйnйraux, les populations locales ou la Tchйka (Services Secrets), elle cible particuliиrement les blancs et leurs sympathisants. Dans les faits, des villages entiers йtaient touchйs dиs lors qu'une seule personne йtait coupable ou simplement soupзonnйe. Ces politiques, destinйes ?effayer la population, avaient souvent l'effet inverse.;Massenterror ist ein notwendiges Instrument der Diktatur des Proletariats. Dieses Vorgehen wurde von Armee, Geheimdienst ( Tcheka ) und der Bevцlkerung selbst gegen 'weisse' Aktivisten und Partisanen eingesetzt. In der Tat wurde mehr als nur ein Dorf zum Ziel dieses Terrors, wenn auch nur der Hauch eines Verdachtes der Zusammenarbeit mit den 'weissen' bestand. Solche Instrumente, die auf der Einschьchterung der Bevцlkerung hinarbeiteten, erreichten natьrlich oftmals das Gegenteil.;Masowy terror jest koniecznym narzкdziem dyktatury proletariatu. Realizowany przez generaіуw, lokaln?ludnoњж i Czek?(tajne sіuїby), terror skierowany jest przeciw biaіym aktywistom i bojownikom. Faktycznie, celem byіy caіe wioski, jeњli nawet tylko jeden z mieszkaсcуw by?podejrzany o sprzyjanie biaіym. Takie porz№dki, nakierowane na przeraїenie spoіeczeсstwa, miaіy czкsto obrуt przeciwny do zamierzonego.;El terror en masa es un arma necesaria para la instauraciуn de la dictadura del proletariado. Usada por los generales, milicias locales o la Ckek? (chrezvichбinaya komissia), el terror est?dirigido a activistas Pro-Blancos o a partisanos. De hecho, poblaciones enteras eran victimas de йl, aun si solo una persona era encontrada culpable de ser 'contrarrevolucionaria' o 'desviacionista'. Algunas veces en vez de asustar a la poblaciуn, han logrado el efecto contrario. ;Il terrore di massa ?un'arma necessaria alla dittatura del proletariato. Usato dai generali, dalle popolazioni locali o dalla Tcheka (Servizi segreti), il terrore ha come obbiettivo attivisti o partigiani bianchi. In realt? interi villaggi sono stati distrutti, anche se una sola persona era colpevole od accusato di essere un partigiano bianco. Tali politiche, che miravano a terrorizzare le popolazioni, avevano spesso l'effetto opposto.;;;;;;Массовый террор по отношени??врагам революци?являлся обязательны?орудие?диктатур?пролетариата. Применявший? красными командирам? местными большевистским?органами власти ?сотрудниками ВЧ?(Всероссийско?чрезвычайной комиссии по борьбе ?контрреволюцие??саботаже?, красны?террор служил средство?устрашен? ка?антибольшевистских си?та??мирног?населения. Фактически, целы?деревн?уничтожались только за то, чт?один из жителе?бы?заподозрен ?контрреволюции, однако такая политика, направленн? на запугивани?местного населения, част?имел?прямо противоположны?эффект...;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001501_DESC;Germany didn't answer our call for Belgian neutrality, whereas the French did. It's a clear violation of the Treaty of London, and a Casus Belli for us.;L'Allemagne n'a pas rйpondu ?notre appel ?la neutralit?belge, tandis que les Franзais ont renouvel?leur soutient. Ceci constitue une violation du Trait?de Londres et un Casus Belli contre l'Allemagne.;Das deutsche Reich hat nicht auf unsere Aufforderung reagiert, die Neutralitдt Belgiens zu garantieren, wohingegen Frankreich diese Garantie aussprach. Fьr uns ist das ein klarer Verstoss gegen den Londoner Vertrag und damit ein 'Casus belli'. ;Niemcy nie odpowiedziaіy na nasze wezwanie o zachowanie belgijskiej neutralnoњci, podczas gdy Francuzi uhonorowali j? To jasne pogwaіcenie Traktatu Londyсskiego i wystarczaj№cy powуd naszego do przyst№pienia do wojny.;Alemania no respondi?nuestro llamado a respetar la neutralidad belga, mientras Francia si lo hizo. Esta nueva afrenta germбnica es una clara violaciуn al antiguo Tratado de Londres, lo que nos da el tan ansiado Casus Belli que llevamos esperando desde hace tiempo?La Germania non ha risposto al nostro richiamo sulla neutralit?del Belgio, mentre la Francia lo ha fatto. E' una chiara violazione del Trattato di Londra e un buon Casus Belli per noi.;;;;;;Германск? империя проигнорировал?наше предложени?гарантироват?нейтралите?Бельги? ?то время, ка?Франция уж?сделал?эт? Эт?явное нарушени?положени?Лондонског?договора дает на?пово?для войн?против немцев.;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001501_NAME;Declare War Against Germany;Dйclarer la guerre ?l'Allemagne;Kriegserklдrung gegen das deutsche Reich;Niesatysfakcjonuj№ca odpowied?Declarar la Guerra al Imperio Alemбn;Dichiarare guerra alla Germania;;;;;;Об?вление войн?Германии;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001502_ACTIONA;Green light!;Donner le feu vert !;Wir haben grьnes Licht;Daj zielone њwiatіo!;Luz verde! ser?facil, los Jenнzaros caerбn!;Diamo la luce verde;;;;;;Зелены?свет !;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001502_ACTIONB;Reject the plan;Rejeter le plan;Das ist zu riskant;Odrzu?plan;Luz roja! tenemos miedo, muchos riesgos!;Rigettiamo il piano;;;;;;Отказать? от план?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001502_DESC;British admiralty plans to strike the Ottoman Empire directly at Constantinople, using the Royal Navy to open a path for landing troops. This ambitious operation requires specific ships and a huge amount of supplies. Chances of success are acceptable, and success means Ottoman's capitulation, which would open  the Balkan area to us.;L'Amiraut?britannique planifie une opйration contre l'Empire Ottoman consistant ?frapper directement Constantinople, la Royal Navy ouvrant la voie ?des troupes de dйbarquement. Cette opйration ambitieuse requiert des navires de transports ainsi que des ressources nombreuses. Les chances de succиs sont acceptables. Surtout, le succиs signifie la capitulation de l'Empire Ottoman, rien de moins. Cela nous ouvrirait alors les Balkans.;Die britische Admiralitдt plante einen direkten Schlag gegen das Herz des osmanischen Reiches, Konstantinopel. Die Royal Navy sollte einer Landungsflotte den Weg bahnen, die mittels einer amphibischen Operation direkt in Konstantinopel landen und die Stadt erobern sollte. Diese Operation erfordert spezielle Schiffe und riesige Mengen an Nachschubgьtern und speziellem Gerдt, aber die Erfolgsausichten schienen gut. Die Operation wьrde als Erfolg gelten, wenn aufgrund der Besetzung Konstantinopels das osmanische Reich aus dem Krieg ausscheiden wьrde.;Brytyjska admiralicja planuje uderzy?w Imperium Ottomaсskie, wprost na Konstantynopol, uїywaj№c Marynnarki Krуlewskiej by otworzy?drog?swym wojskom. Ta ambitna operacja wymaga okreњlonego typu statkуw i olbrzymich zasobуw. Szanse na sukces s?akceptowalnie wysokie i ewentualne zwyciкstwo oznacza kapitulacj?Turcji, co otworzyіoby dla nas obszar Baіkanуw.;El almirantazgo britбnico planea atacar directamente el corazуn del Imperio Otomano, la ciudad imperial de Constantinopla, usando la Royal Navy como apoyo a nuestras tropas de desembarco. Este ambicioso plan requiere naves especнficas y una enorme cantidad de suministros. Las oportunidades de йxito son aceptables y una victoria supondrнa la capitulaciуn otomana y la subsecuente caнda de su imperio?en nuestras manos.;L'ammiragliato Britannico sta pianificando di colpire l'Impero Ottomano direttamente a Costantinopoli, usando la Royal Navy per aprire un percorso per le truppe da sbarco. Queto piano ambizioso richiede navi specifiche e una grande quantit?di rifornimenti. Le probabilit?di successo sono accettabili e il successo vorrebbe dire la fine dell'Impero Ottomano, cosa che ci aprirebbe l'area dei Balcani.;;;;;;Британское адмиралтейство планируе?нанест?удар по Османско?импери? использова?Королевски?Флот для высадк?морского десант??Константинопол? Однако для проведен? этой амбициозно?операции требуются специальны?корабл? ?такж?огромное количество припасов ?снаряжения. Шанс?на успешный исхо?довольно высоки, ?удачная высадк?приведет ?турецкой капиту?ци? которая открое?на?дорогу на Балкан?..;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001502_NAME;Plans against Ottoman Empire;Plans contre l'Empire Ottoman;Plдne gegen das osmanische Reich, GroЯbritannien;Plany przeciwko Imperium Ottomaсskiemu;Planes contra el Imperio Otomano - Londres, Gran Bretaсa;I piani contro l'Impero Ottomano;;;;;;План?против Османско?импери?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001503_ACTIONA;Roger!;Reзu !;Verstanden;Zrozumiano!;Adelante! Britania manda sobre el Mar!;Avanti!;;;;;;Ва?по??!;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001503_DESC;This operation is a success if we manage to land troops on the Gallipoli peninsula (Gelibolu province, next to Constantinople) or if we manage to pull Ottomans out of the war before mid-December 1915.;L'opйration est un succиs si nous parvenons ?dйbarquer dans la pйninsule de Gallipoli (province de Gelibolu, prиs de Constantinople), ou si nous parvenons ?faire sortir les Ottomans du conflit avant mi - dйcembre 1915.;Diese Operation wird als Erfolg betrachtet wenn es gelingt, bei Gallipoli einen Brьckenkopf zu errichten und zu behaupten oder wenn das osmanische Reich bis Mitte Dezember 1915 aus dem Krieg ausscheidet.;Operacja powiedzie si? jeњli uda nam si?wyl№dowa?na przyl№dku Gallipoli w prowincji Gelibolu, w okolicach Konstantynopola lub jeњli skіonimy Ottomanуw do wycofania si?z wojny przed grudniem 1915 r.;Esta operaciуn ser?un йxito si logramos conseguir un fйrreo control sobre la penнnsula de Gallipoli (provincia de Gelibolu, fronteriza con Istanbul) o si logramos sacar de la guerra al Imperio Otomano antes del 15 de diciembre de 1915?Quest'operazione sar?un successo se riusciamo a sbarcare le truppe sulla penisola di Gallipoli (vicina a Costantinopoli) o se riusciamo a portare gli Ottomani fuori dalla guerra prima della met?di dicembre del 1915.;;;;;;Эт?операц? буде?имет?успе??то?случае, если на?удастся высадить войска на полуостров?Галлипол?(турецк? провинция Гелиболу, расположенная ?до??Константинополем) ил?же вывест?османо?из войн?до середины декабря 1915 года.;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001503_NAME;The Dardanelles' objective;Objectif de l'opйration;Ziel: Die Dardanellen;Cel: Dardanele;Objetivo Dardanelos;L'obiettivo dell'operazione;;;;;;Высадк??Дарданелла?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001504_DESC;British admiralty plans to strike the Ottoman Empire directly at Constantinople, using the Royal Navy to open a path for landing troops. This ambitious operation requires specific ships and a huge amount of supplies. Chances of success are acceptable, and success means Ottoman's capitulation, which would open the Balkan area to us. France sent some troops and supplies to support this operation.;L'Amiraut?britannique planifie une opйration contre l'Empire Ottoman consistant ?frapper directement Constantinople, la Royal Navy ouvrant la voie ?des troupes de dйbarquement. Cette opйration ambitieuse requiert des navires de transports ainsi que des ressources nombreuses. Les chances de succиs sont acceptables. Surtout, le succиs signifie la capitulation de l'Empire Ottoman, rien de moins. Cela nous ouvrirait alors les Balkans. La France envoie quelques troupes pour soutenir l'opйration.;Die britische Admiralitдt plante einen direkten Schlag gegen das Herz des osmanischen Reiches, Konstantinopel. Die Royal Navy sollte einer Landungsflotte den Weg bahnen, die mittels einer amphibischen Operation direkt in Konstantinopel landen und die Stadt erobern sollte. Diese Operation erfordert spezielle Schiffe und riesige Mengen an Nachschubgьtern und speziellem Gerдt, aber die Erfolgsausichten schienen gut. Die Operation wьrde als Erfolg gelten, wenn aufgrund der Besetzung Konstantinopels das osmanische Reich aus dem Krieg ausscheiden wьrde. Frankreich entsandte fьr  diese Operation sowohl Truppen als auch Nachschubgьter zur Unterstьtzung. ;Brytyjska admiralicja planuje uderzy?w Imperium Ottomaсskie, wprost na Konstantynopol, uїywaj№c Marynnarki Krуlewskiej by otworzy?drog?swym wojskom. Ta ambitna operacja wymaga okreњlonego typu statkуw i olbrzymich zasobуw. Szanse na sukces s?akceptowalnie wysokie i ewentualne zwyciкstwo oznacza kapitulacj?Turcji, co otworzyіoby dla nas obszar Baіkanуw. Francja przesyіa nieco wojsk i wіasnych zasobуw tytuіem wsparcia.;El almirantazgo britбnico planea atacar directamente el corazуn del Imperio Otomano, la ciudad imperial de Constantinopla, usando la Royal Navy como apoyo a sus tropas de desembarco. Este ambicioso plan requiere naves especнficas y una enorme cantidad de suministros. Las oportunidades de йxito son aceptables y una victoria supondrнa la capitulaciуn otomana y la subsecuente caнda de su imperio. Francia ha enviado mбs tropas y suministros para la causa.;L'ammiragliato Britannico sta pianificando di colpire l'Impero Ottomano direttamente a Costantinopoli, usando la Royal Navy per aprire un percorso per le truppe da sbarco. Queto piano ambizioso richiede navi specifiche e una grande quantit?di rifornimenti. Le probabilit?di successo sono accettabili e il successo vorrebbe dire la fine dell'Impero Ottomano, cosa che ci aprirebbe l'area dei Balcani. La Francia ha mandato truppe e rifornimenti per sostenere l'operazione.;;;;;;Британское адмиралтейство планируе?нанест?удар по Османско?импери? использова?Королевски?Флот для высадк?морского десант??Константинопол? Однако для проведен? этой амбициозно?операции требуются специальны?корабл? ?такж?огромное количество припасов ?снаряжения. Шанс?на успешный исхо?довольно высоки, ?удачная высадк?приведет ?турецкой капиту?ци? которая открое?дорогу на Балкан? Для участия ?этой операции Франция направ?ет войска ?припас?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001504_NAME;Plans against Ottoman Empire, French side;Plans contre l'Empire Ottoman, cфt?franзais;Plдne gegen das osmanische Reich, Frankreich;Plany przeciwko Imperium Ottomaсskiemu po stronie francuskiej;Planes contra el Imperio Otomano - Parнs, Francia;I piani contro l'Impero Ottomano, lato francese;;;;;;План?против Османско?импери?- французская помоўў;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001505_ACTIONB;Do not interfere with Greek internal affairs;Ne pas se mкler des affaires grecques;Wir halten uns aus internen griechischen Angelegenheiten heraus;Nie wdawaj si?w wewnкtrzne sprawy Grecji;Es un problema solo de los griegos...;Non interferiamo negli affari interni greci.;;;;;;Не стои?вмешиваться во внутренн?дела Греции?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001505_DESC;Our landing is a success. We now hold cape Helles for long enough to consider the operation a success.;Notre dйbarquement est une rйussite. Nous tenons l'Hellespont depuis suffisament longtemps pour considйrer l'opйration comme un succиs !;Wir halten die Gegend um Kap Helles jetzt lange genug besetzt, um die Landungsoperation einen Erfolg nennen zu kцnnen.;Nasza inwazja jest sukcesem. Utrzymaliњmy si?na przyl№dku Helles wystarczaj№co dіugo, by uzna?caі№ operacj?za udan?;Nuestro desembarco ha sido un йxito. Hemos controlado la penнnsula de Galнpoli el suficiente tiempo como para declararla asegurada.;Il nostro sbarco ?stato un successo. Se ora terremo capo Helles per un periodo sufficiente, potremo considerare l'operazione un successo.;;;;;;Высадк?наши?войс?прошла успешн? Он?сумели закрепиться ?уж?достаточно долг?удерживают мы?Геллес, чтоб?мы могл?рассчитывать на успе?операции.;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001505_NAME;A foot on Cape Helles;Un pied sur l'Hellespont;Der Brьckenkopf am Kap Helles;Przyczуіek na przyl№dku Helles;Un pie en el Helesponto!;Un piede sull'Ellesponto;;;;;;Высадк?на мысе Геллес;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001506_DESC;Greece's Prime Minister Venizelos asks us to seize the port of Thessaloniki, against his King's will. This port would make a perfect rear base for the Dardanelles' operation.;Le premier ministre grec Venizelos nous propose de nous emparer du port de Thessalonique, contre l'avis de son roi. Cela nous permettrait de disposer d'une base arriиre pour les opйrations dans les Dardanelles.;Der griechische Premierminister schlдgt uns, gegen den Willen seines Kцnigs, vor, da?unser nдchstes Angriffsziel Thessaloniki sein sollte. Dieser Hafen wдre eine gute Basis fьr die Operation auf den Dardanellen.;Grecki premier Venizelos proponuje nam przejкcie portu w Salonikach, wbrew woli jego krуla. Ten port stanowiіby њwietn?baz?wypadow?dla operacji w Dardanelach.;El Primer Ministro griego, Venizelos, nos solicita invadir el puerto de Tesalуnica, la segunda ciudad mбs grande del reino, en contra de la voluntad de su Rey. Esta zona serнa una base perfecta para nuestra operaciуn en Gallipoli. ;Il Primo Ministro Greco Venizelos ci ha proposto di impossessarci del porto di Salonicco, contro la volont?del Re. Questo porto sarebbe un'ottima base per la nostra operazioni nei Dardanelli.;;;;;;Гречески?премье?минист?Элефтериос Венизело? выступивши?против коро? Константин?I, предложи?на?высадить войска ?порт?Салоники. Этот порт може?стат?идеально?операционной базо?для проведен? высадк??Дарданелла?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001506_NAME;Seize Thessaloniki?;PrendreThessalonique ?;Ziel: Thessaloniki;Zajкcie Salonik?;Ocupar Tesalуnica?;Prendiamo Salonicco;;;;;;Захват Салони?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2001507_DESC;The Ottoman Empire still stands and is not threaten at all. Whatever minor success we managed to obtain, the operation is a failure.;L'Empire Ottoman est toujours debout, solide, et n'est en rien menac? Peu importe les succиs mineurs obtenus, l'opйration est un йchec.;Das osmnaische Reich wankt nicht und ist in keinster Weise bedroht. Wir kцnnen es drehen und wenden wie wir wollen, die Operation auf den Dardanellen war ein Fehlschlag.;Imperium Ottomaсskie wci№ї stoi silne i nie poddaіo si?naszym wojskom. Jakiekolwiek maіe sukcesy odnieњliњmy, caіa operacja jest klкsk?;El Imperio Otomano se mantiene firme y repeler nuestra operaciуn no les ha representado mayor esfuerzo. Sin importar nuestro limitado йxito la operaciуn ha sido un completo fracaso?L'Impero Ottomano resiste ancora e non ?assolutamente minacciato. Qualunque piccolo successo abbiamo ottenuto, l'operazione ?un fallimento.;;;;;;Османско?импери?удалос?устоять, он?вс?ещ?представ?ет угрозу для держав 'Антант?. Поэтом? несмот? на определенные успехи, которы?на?удалос?достич? высадк??Дарданелла?окончилась провалом.;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
