fascistic_IRE;NCP;NCP;NCP;;NCP;;;;;;;;;;,,
paternal_autocrat_IRE;United Gaelic Front;Front gaélique uni;United Gaelic Front;;Frente Gaélico Unido;;;;;;;;;;,,
social_conservative_IRE;Fine Gael;Fine Gael;Fine Gael;;Fine Gael;;;;;;;;;;,,
market_liberal_IRE;Fianna Fáil;Fianna Fáil;Fianna Fáil;;Fianna Fáil;;;;;;;;;;,,
social_liberal_IRE;Liberal Party;Parti libéral ;Liberal Party;;Partido Liberal;;;;;;;;;;,,
social_democrat_IRE;Páirt?an Lucht Oibre;Páirt?an Lucht Oibre;Páirt?an Lucht Oibre;;Páirt?an Lucht Oibre;;;;;;;;;;,,
left_wing_radical_IRE;Sinn Féin;Sinn Féin;Sinn Féin;;Sinn Féin;;;;;;;;;;,,
leninist_IRE;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;;,,
stalinist_IRE;CPI;CPI;CPI;;CPI;;;;;;;;;;,,
national_socialist_IRQ;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;,,
fascistic_IRQ;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;,,
paternal_autocrat_IRQ;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;,,
social_conservative_IRQ;Islamic Dawa Party;Parti islamique Dawa;Islamic Dawa-Partei;;Partido Islámico Dawa;;;;;;;;;;,,
market_liberal_IRQ;Reform Party;Parti réformateur;Reform-Partei;;Partido Reformista;;;;;;;;;;,,
social_liberal_IRQ;Arabic Democratic Unionist Party;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático;;;;;;;;;;,,
social_democrat_IRQ;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;,,
left_wing_radical_IRQ;Worker-Communist Party of Iraq;Parti communiste des travailleurs iraquiens;Kommunistische Arbeiterpartei Irak;;Partido Iraqu?de los Trabajadores Comunistas;;;;;;;;;;,,
leninist_IRQ;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;,,
stalinist_IRQ;Iraqi Communist Party;Parti communiste iraquien;Kommunistische Partei Irak;;Partido Comunista de Irak;;;;;;;;;;,,
national_socialist_ISR;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_ISR;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;,,
paternal_autocrat_ISR;Herut;Herut;Herut;;Herut;;;;;;;;;;,,
social_conservative_ISR;Agudat Yisrael;Agudat Israel;Agudat Yisrael;;Agudat Yisrael;;;;;;;;;;,,
market_liberal_ISR;Miflega Libralit Yisraelit;Miflega Libralit Yisraelit;Miflega Libralit Yisraelit;;Miflega Libralit Yisraelit;;;;;;;;;;,,
social_liberal_ISR;Tzionim Klalim;Tzionim Klalim;Tzionim Klalim;;Tzionim Klalim;;;;;;;;;;,,
social_democrat_ISR;Mifleget HaAvoda HaYisraelit;Mifleget HaAvoda HaYisraelit;Mifleget HaAvoda HaYisraelit;;Mifleget HaAvoda HaYisraelit;;;;;;;;;;,,
left_wing_radical_ISR;Reshimat HaLokhmim;Reshimat HaLokhmim;Reshimat HaLokhmim;;Reshimat HaLokhmim;;;;;;;;;;,,
leninist_ISR;Komunistim Ivrim;Komunistim Ivrim;Komunistim Ivrim;;Komunistim Ivrim;;;;;;;;;;,,
stalinist_ISR;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;;;,,
national_socialist_ITA;NSIWP;NSIWP;NSIWP;;NSIWP;;;;;;;;;;,,
fascistic_ITA;PNF;PNF;PNF;;PNF;;;;;;;;;;,,
paternal_autocrat_ITA;ANI;ANI;ANI;;ANI;;;;;;;;;;,,
social_conservative_ITA;IPP;IPP;IPP;;IPP;;;;;;;;;;,,
market_liberal_ITA;PRI;PRI;PRI;;PRI;;;;;;;;;;,,
social_liberal_ITA;ARV;ARV;ARV;;ARV;;;;;;;;;;,,
social_democrat_ITA;PSU;PSU;PSU;;PSU;;;;;;;;;;,,
left_wing_radical_ITA;FN;FN;FN;;FN;;;;;;;;;;,,
leninist_ITA;PTI;PTI;PTI;;PTI;;;;;;;;;;,,
stalinist_ITA;PCI;PCI;PCI;;PCI;;;;;;;;;;,,
national_socialist_JAP;Imperial Rule Assistance Association;Association d'aide au régime impérial;Kaiserliche Hilfsgesellschaft;;Asociación de Asistencia al Imperio;;;;;;;;;;,,
fascistic_JAP;Kokumin Domei;Kokumin Domei;Kokumin Domei;;Kokumin Domei;;;;;;;;;;,,
paternal_autocrat_JAP;Control Clique;Clique de contrôle;Kontrollclique;;Control Clique;;;;;;;;;;,,
social_conservative_JAP;Seiyukai Party;Seiyukai Party;Seiyukai-Partei;;Partido Seiyukai;;;;;;;;;;,,
market_liberal_JAP;Minsei Party;Minsei Party;Minsei-Partei;;Partido Minsei;;;;;;;;;;,,
social_liberal_JAP;Rikken Seiyukai;Rikken Seiyukai;Rikken Seiyukai;;Rikken Seiyukai;;;;;;;;;;,,
social_democrat_JAP;Shakai Taishuto;Shakai Taishuto;Shakai Taishuto;;Shakai Taishuto;;;;;;;;;;,,
left_wing_radical_JAP;Nihon Musanto;Nihon Musanto;Nihon Musanto;;Nihon Musanto;;;;;;;;;;,,
leninist_JAP;Nippon Shakaito;Nippon Shakaito;Nippon Shakaito;;Nippon Shakaito;;;;;;;;;;,,
stalinist_JAP;JCP;JCP;JKP;;JCP;;;;;;;;;;,,
national_socialist_JOR;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;,,
fascistic_JOR;Arab Fascistic Front;Front fasciste arabe;Faschistische Front;;Frente Fascista Árabe;;;;;;;;;;,,
paternal_autocrat_JOR;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;,,
social_conservative_JOR;Muslim Brotherhood;Parti islamique Dawa;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;,,
market_liberal_JOR;Reform Party;Parti réformateur;Reform-Partei;;Partido Reformista;;;;;;;;;;,,
social_liberal_JOR;Arabic Democratic Unionist Party;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Parido Árabe Unionista Democrático;;;;;;;;;;,,
social_democrat_JOR;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;,,
left_wing_radical_JOR;Worker-Communist Party;Parti communiste des travailleurs jordaniens;Kommunistische Arbeiterpartei;;Partido Comunista de los Trabajadores;;;;;;;;;;,,
leninist_JOR;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;,,
stalinist_JOR;Jordan Communist Party;Parti communiste jordanien;Kommunistische Partei Jordaniens;;Partido Comunista de Jordania;;;;;;;;;;,,
national_socialist_KOR;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_KOR;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;,,
paternal_autocrat_KOR;Democratic Republican Party;Parti républicain démocratique;Demokratische Republikanerpartei;;Partido Democrático Republicano;;;;;;;;;;,,
social_conservative_KOR;Democratic Justice Party;Parti démocratique de la justice;Demokratische Gerechtigkeitspartei;;Partido de la Justicia Democrática;;;;;;;;;;,,
market_liberal_KOR;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;,,
social_liberal_KOR;Democratic Party;Parti démocratique;Demokratische Partei;;Partido Demócrata;;;;;;;;;;,,
social_democrat_KOR;Democratic Labor Party;Parti travailliste démocratique;Demokratische Arbeiterpartei;;Partido Demócrata Laborista;;;;;;;;;;,,
left_wing_radical_KOR;People's Party of Korea;Parti du peuple coréen;Koreanische Volkspartei;;Partido del Pueblo de Corea;;;;;;;;;;,,
leninist_KOR;Communist Party of Korea;Parti communiste coréen;Kommunistische Partei Koreas;;Partido Comunista de Corea;;;;;;;;;;,,
stalinist_KOR;Workers' Party of Korea;Parti des travailleurs coréens;Koreanische Arbeiterpartei;;Partido de los Trabajadores de Corea;;;;;;;;;;,,
national_socialist_LAT;Nacionala Savieniba;Nacionala Savieniba;Nacionala Savieniba;;Nacionala Savieniba;;;;;;;;;;,,
fascistic_LAT;The Legion;La Légion;Die Legion;;La Legión;;;;;;;;;;,,
paternal_autocrat_LAT;LZs;LZs;LZs;;LZs;;;;;;;;;;,,
social_conservative_LAT;Tautas Partija;Tautas Partija;Tautas Partija;;Tautas Partija;;;;;;;;;;,,
market_liberal_LAT;LNP;LNP;LNP;;LNP;;;;;;;;;;,,
social_liberal_LAT;Demokratiskais Bloks;Demokratiskais Bloks;Demokratiskais Bloks;;Demokratiskais Bloks;;;;;;;;;;,,
social_democrat_LAT;LSD;LSD;LSD;;LSD;;;;;;;;;;,,
left_wing_radical_LAT;SDs;SDs;SDs;;SDs;;;;;;;;;;,,
leninist_LAT;LSDSP;LSDSP;LSDSP;;LSDSP;;;;;;;;;;,,
stalinist_LAT;LKP;LKP;LKP;;LKP;;;;;;;;;;,,
national_socialist_LEB;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_LEB;Guardians of the Cedars;Gardiens des cèdres;Wächter der Zedern;;Guardianes de los Cedros;;;;;;;;;;,,
paternal_autocrat_LEB;Kataeb Party;Parti Kataeb;Kataeb-Partei;;Partido Kataeb;;;;;;;;;;,,
social_conservative_LEB;Aramean Democratic Organisation;Organisation démocratique araméenne;Aramäische Demokratische Organisation;;Organización Democrática Aramea;;;;;;;;;;,,
market_liberal_LEB;Lebanese Republican Party;Parti républicain libanais;Republikanische Partei Libanon;;Partido Republicano Libanés;;;;;;;;;;,,
social_liberal_LEB;Lebanese Democratic Party;Parti démocratique libanais;Demokratische Partei Libanon;;Partido Demócrata Libanés;;;;;;;;;;,,
social_democrat_LEB;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;,,
left_wing_radical_LEB;Workers League;Ligue des travailleurs;Arbeiterliga;;Liga de los Trabajadores;;;;;;;;;;,,
leninist_LEB;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;,,
stalinist_LEB;Lebanese Communist Party;Parti communiste libanais;Kommunistische Partei Libanon;;Partido Comunista Libanés;;;;;;;;;;,,
national_socialist_LIB;Liberian National Socialist Party;Parti national socialiste libérien;Nationalsozialistische Partei Liberias;;Partido Nacionalsocialista Liberiano;;;;;;;;;;,,
fascistic_LIB;Liberian Fascistic Front;Front fasciste libérien;Faschistische Front Liberias;;Frente Fascista Liberiano;;;;;;;;;;,,
paternal_autocrat_LIB;Liberian Whig Party;Parti libéral libérien;True Whig Party;;Partido Whig Liberiano;;;;;;;;;;,,
social_conservative_LIB;Liberian Conservative Party;Parti conservateur libérien;Konservative Partei Liberias;;Partido Conservador Liberiano;;;;;;;;;;,,
market_liberal_LIB;Liberty Party;Parti de la libert?Freiheitspartei;;Partido de la Libertad;;;;;;;;;;,,
social_liberal_LIB;National Democratic Party of Liberia;Parti national démocratique libérien;Nationaldemokratische Partei Liberias;;Partido Nacional Demócrata de Liberia;;;;;;;;;;,,
social_democrat_LIB;Labor Party of Liberia;Parti travailliste libérien;Liberianische Arbeiterpartei;;Partido Laborista de Liberia;;;;;;;;;;,,
left_wing_radical_LIB;Progressive People's Party;Parti populaire progressiste;Fortschritts-Volkpartei;;Partido Progresista del Pueblo;;;;;;;;;;,,
leninist_LIB;Liberian Revolutionary Party;Parti révolutionnaire libérien;Liberianische Revolutionspartei;;Partido Revolucionario Liberiano;;;;;;;;;;,,
stalinist_LIB;Communist Party of Liberia;Parti communiste libérien;Kommunistische Partei Liberias;;Partido Comunista de Liberia;;;;;;;;;;,,
national_socialist_LIT;VLNSS;VLNSS;VLNSS;;VLNSS;;;;;;;;;;,,
fascistic_LIT;LTS;LTS;LTS;;LTS;;;;;;;;;;,,
paternal_autocrat_LIT;LTS;LTS;LTS;;LTS;;;;;;;;;;,,
social_conservative_LIT;LKD;LKD;LKD;;LKD;;;;;;;;;;,,
market_liberal_LIT;TPP;TPP;TPP;;TPP;;;;;;;;;;,,
social_liberal_LIT;LDP;LDP;LDP;;LDP;;;;;;;;;;,,
social_democrat_LIT;LSDP;LSDP;LSDP;;LSDP;;;;;;;;;;,,
left_wing_radical_LIT;LSLDP;LSLDP;LSLDP;;LSLDP;;;;;;;;;;,,
leninist_LIT;LBKP;LBKP;LBKP;;LBKP;;;;;;;;;;,,
stalinist_LIT;LKP;LKP;LKP;;LKP;;;;;;;;;;,,
national_socialist_LUX;Volksdeutsche Bewegung;Volksdeutsche Bewegung;Volksdeutsche Bewegung;;Volksdeutsche Bewegung;;;;;;;;;;,,
fascistic_LUX;Onofhängeg Nationalpartei;Onofhängeg Nationalpartei;Onofhängeg Nationalpartei;;Onofhängeg Nationalpartei;;;;;;;;;;,,
paternal_autocrat_LUX;Rietspartei;Rietspartei;Rietspartei;;Rietspartei;;;;;;;;;;,,
social_conservative_LUX;CSV;CSV;CSV;;CSV;;;;;;;;;;,,
market_liberal_LUX;Liberal Liga;Liberal Liga;Liberal Liga;;Liberal Liga;;;;;;;;;;,,
social_liberal_LUX;Radikal-Liberal Partei;Radikal-Liberal Partei;Radikal-Liberal Partei;;Radikal-Liberal Partei;;;;;;;;;;,,
social_democrat_LUX;LAP;LAP;LAP;;LAP;;;;;;;;;;,,
left_wing_radical_LUX;RSP;RSP;RSP;;RSP;;;;;;;;;;,,
leninist_LUX;KBL;KBL;KBL;;KBL;;;;;;;;;;,,
stalinist_LUX;KPL;KPL;KPL;;KPL;;;;;;;;;;,,
national_socialist_MAN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_MAN;All-Russian Fascist Party;Parti fasciste russe;Gesamtrussische faschistische Partei;;Partido Fascista de Todos los Rusos;;;;;;;;;;,,
paternal_autocrat_MAN;The Concordia Association;Association pour la concorde;Ky?wakai-Bund;;La Asociación Concordia;;;;;;;;;;,,
social_conservative_MAN;Monarquic Party;Parti monarchique;Monarchiepartei;;Partido Monárquico;;;;;;;;;;,,
market_liberal_MAN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;,,
social_liberal_MAN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;,,
social_democrat_MAN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;,,
left_wing_radical_MAN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;,,
leninist_MAN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;,,
stalinist_MAN;Communist Party of Manchukuo;Parti socialiste du Manchukuo;Kommunistische Partei der Mandschurei;;Partido Comunista de Manchukuo;;;;;;;;;;,,
national_socialist_MEN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_MEN;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;;,,
paternal_autocrat_MEN;Pan-Mongolian Movement;Mouvement pan-mongolien;Panmongolische Bewegung;;Movimiento Panmongol;;;;;;;;;;,,
social_conservative_MEN;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;,,
market_liberal_MEN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;,,
social_liberal_MEN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;,,
social_democrat_MEN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;,,
left_wing_radical_MEN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;,,
leninist_MEN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;,,
stalinist_MEN;Communist Party of Mengkukuo;Parti communiste du Mengkukuo;Kommunistische Partei Mengkukuo;;Partido Comunista de Mengkukuo;;;;;;;;;;,,
national_socialist_MEX;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;,,
fascistic_MEX;Unión Nacional Sinarquista;Unión Nacional Sinarquista;Unión Nacional Sinarquista;;Unión Nacional Sinarquista;;;;;;;;;;,,
paternal_autocrat_MEX;Partido Nacional Revolucionario;Partido Nacional Revolucionario;Partido Nacional Revolucionario;;Partido Nacional Revolucionario;;;;;;;;;;,,
social_conservative_MEX;Partido Fuerza Popular;Partido Fuerza Popular;Partido Fuerza Popular;;Partido Fuerza Popular;;;;;;;;;;,,
market_liberal_MEX;Partido Liberal de Mexico;Partido Liberal de Mexico;Partido Liberal de Mexico;;Partido Liberal de México;;;;;;;;;;,,
social_liberal_MEX;Partido Revolucionario Institucional;Partido Revolucionario Institucional;Partido Revolucionario Institucional;;Partido Revolucionario Institucional;;;;;;;;;;,,
social_democrat_MEX;Partido Mexicano de los Trabajadores;Partido Mexicano de los Trabajadores;Partido Mexicano de los Trabajadores;;Partido Mexicano de los Trabajadores;;;;;;;;;;,,
left_wing_radical_MEX;Partido Socialista Obrero;Partido Socialista Obrero;Partido Socialista Obrero;;Partido Socialista Obrero;;;;;;;;;;,,
leninist_MEX;Partido de los Comunistas Mexicanos;Partido de los Comunistas Mexicanos;Partido de los Comunistas Mexicanos;;Partido de los Comunistas Mexicanos;;;;;;;;;;,,
stalinist_MEX;Partido Comunista Mexicano;Partido Comunista Mexicano;Partido Comunista Mexicano;;Partido Comunista Mexicano;;;;;;;;;;,,
national_socialist_MON;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_MON;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;,,
paternal_autocrat_MON;Pan-Mongolian Movement;Mouvement pan-mongolien;Panmongolische Bewegung;;Movimiento Panmongol;;;;;;;;;;,,
social_conservative_MON;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;,,
market_liberal_MON;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;,,
social_liberal_MON;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;,,
social_democrat_MON;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;,,
left_wing_radical_MON;Motherland Party;Parti de la mère patrie;Mutterlandspartei;;Partido de la Madre Patria;;;;;;;;;;,,
leninist_MON;Socialist Works Party;Parti des travaux socialistes;Sozialistische Arbeiterpartei;;Partido Socialista del Trabajo;;;;;;;;;;,,
stalinist_MON;MPRP;MPRP;MPRP;;MPRP;;;;;;;;;;,,
national_socialist_NEP;Nepali National Socialist Party;Parti national socialiste népalais;Nationalsozialistische Partei Nepals;;Partido Nacionalsocialista Nepal?;;;;;;;;;,,
fascistic_NEP;Nepali Fascistic Front;Front fasciste népalais;Faschistische Front Nepals;;Frente Fascista Nepal?;;;;;;;;;,,
paternal_autocrat_NEP;National Democratic Party;Parti national démocratique népalais;Nationaldemokratische Partei;;Partido Nacional Demócrata;;;;;;;;;;,,
social_conservative_NEP;Nepal Conservative Party;Parti conservateur népalais;Konservative Partei Nepals;;Partido Conservador de Nepal;;;;;;;;;;,,
market_liberal_NEP;Rastriya Janashakti Party;Parti Rastriya Janashaki;Rastriya Janashakti-Partei;;Partido Rastriya Janashakti;;;;;;;;;;,,
social_liberal_NEP;Nepal Sadbhawana Party;Parti Sadbhawana népalais;Nepal Sadbhawana-Partei;;Partido Nepal Sadbhawana;;;;;;;;;;,,
social_democrat_NEP;Nepali Congress Party;Parti du Congrès népalais;Nepalesische Kongresspartei;;Partido del Congreso Nepal?;;;;;;;;;,,
left_wing_radical_NEP;Nepal Workers Peasants Party;Parti népalais des travailleurs et des paysans;Nepalesische Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos de Nepal;;;;;;;;;;,,
leninist_NEP;CPN-UML;CPN-UML;KPN-UML;;CPN-UML;;;;;;;;;;,,
stalinist_NEP;Communist Party of Nepal;Parti communiste népalais;Kommunistische Partei Nepal;;Partido Comunista de Nepal;;;;;;;;;;,,
national_socialist_NIC;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;,,
fascistic_NIC;Falange de Nicaragua;Falange de Nicaragua;Falange de Nicaragua;;Falange de Nicaragua;;;;;;;;;;,,
paternal_autocrat_NIC;Guardia Nacional;Guardia Nacional;Guardia Nacional;;Guardia Nacional;;;;;;;;;;,,
social_conservative_NIC;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;,,
market_liberal_NIC;Partido Democrático;Partido Democrático;Partido Democrático;;Partido Democrático;;;;;;;;;;,,
social_liberal_NIC;Partido Liberal Constitucionalista;Partido Liberal Constitucionalista;Partido Liberal Constitucionalista;;Partido Liberal Constitucionalista;;;;;;;;;;,,
social_democrat_NIC;Partido Socialista Nicaragüense;Partido Socialista Nicaragüense;Partido Socialista Nicaragüense;;Partido Socialista Nicaragüense;;;;;;;;;;,,
left_wing_radical_NIC;Partido Obrero Socialista;Partido Obrero Socialista;Partido Obrero Socialista;;Partido Obrero Socialista;;;;;;;;;;,,
leninist_NIC;Frente Sandinista de Liberación Nacional;Frente Sandinista de Liberación Nacional;Frente Sandinista de Liberación Nacional;;Frente Sandinista de Liberación Nacional;;;;;;;;;;,,
stalinist_NIC;Partido Comunista de Nicaragua;Partido Comunista de Nicaragua;Partido Comunista de Nicaragua;;Partido Comunista de Nicaragua;;;;;;;;;;,,
national_socialist_NOR;Nasjonal Samling;Nasjonal Samling;Nasjonal Samling;;Nasjonal Samling;;;;;;;;;;,,
fascistic_NOR;Hirden;Hirden;Hirden;;Hirden;;;;;;;;;;,,
paternal_autocrat_NOR;Nasjonalpartiet;Nasjonalpartiet;Nasjonalpartiet;;Nasjonalpartiet;;;;;;;;;;,,
social_conservative_NOR;Kristelig Folkeparti;Kristelig Folkeparti;Kristelig Folkeparti;;Kristelig Folkeparti;;;;;;;;;;,,
market_liberal_NOR;Høyre;Høyre;Høyre;;Høyre;;;;;;;;;;,,
social_liberal_NOR;Venstre;Venstre;Venstre;;Venstre;;;;;;;;;;,,
social_democrat_NOR;Arbeiderpartiet;Arbeiderpartiet;Arbeiderpartiet;;Arbeiderpartiet;;;;;;;;;;,,
left_wing_radical_NOR;NSA;NSA;NSA;;NSA;;;;;;;;;;,,
leninist_NOR;Mot Dag;Mot Dag;Mot Dag;;Mot Dag;;;;;;;;;;,,
stalinist_NOR;NKP;NKP;NKP;;NKP;;;;;;;;;;,,
national_socialist_NZL;National Socialist Party;Parti national socialiste;National Socialist Party;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_NZL;United National Front;Front national uni;United National Front;;Frente Nacional Unido;;;;;;;;;;,,
paternal_autocrat_NZL;People's Movement;Mouvement du peuple;People's Movement;;Movimiento del Pueblo;;;;;;;;;;,,
social_conservative_NZL;National Party;Parti national;National Party;;Partido Nacional;;;;;;;;;;,,
market_liberal_NZL;United Party;Parti uni;United Party;;Partido Unido;;;;;;;;;;,,
social_liberal_NZL;Reform Party;Parti réformiste;Reform Party;;Partido Reformista;;;;;;;;;;,,
social_democrat_NZL;Labour Party;Parti travailliste;Labour Party;;Partido Laborista;;;;;;;;;;,,
left_wing_radical_NZL;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;;,,
leninist_NZL;Social Democratic Party;Parti social démocratique;Social Democratic Party;;Partido Socialdemócrata;;;;;;;;;;,,
stalinist_NZL;CPNZ;CPNZ;CPNZ;;CPNZ;;;;;;;;;;,,
national_socialist_OMN;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;,,
fascistic_OMN;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;,,
paternal_autocrat_OMN;National Party;Parti national;Nationalpartei;;Partido Nacional;;;;;;;;;;,,
social_conservative_OMN;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;,,
market_liberal_OMN;Reform Party;Parti réformiste;Reform-Partei;;Partido Reformista;;;;;;;;;;,,
social_liberal_OMN;Arabic Democratic Unionist Party ;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;,,
social_democrat_OMN;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;,,
left_wing_radical_OMN;Arab Popular Party;Parti populaire arabe;Arabische Volkspartei;;Partido Popular Árabe;;;;;;;;;;,,
leninist_OMN;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;,,
stalinist_OMN;Communist Party of Oman;Parti communiste d'Oman;Kommunistische Partei des Omans;;Partido Comunista de Omán;;;;;;;;;;,,
national_socialist_PAK;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;,,
fascistic_PAK;Pakistan Fascist Front;Front fasciste pakistanais;Faschistische Front Pakistan;;Frente Fascista de Pakistán;;;;;;;;;;,,
paternal_autocrat_PAK;Jamaat-e-Islami;Jamaat-e-Islami;Jamaat-e-Islami;;Jamaat-e-Islami;;;;;;;;;;,,
social_conservative_PAK;Muslim League;Ligue musulmane;Muslimische Liga;;Liga Musulmana;;;;;;;;;;,,
market_liberal_PAK;Republican Party;Parti républicain;Republikanische Partei;;Partido Republicano;;;;;;;;;;,,
social_liberal_PAK;Pakistan's People's Party;Parti du peuple pakistanais;Pakistanische Volkspartei;;Partido del Pueblo Pakistan?;;;;;;;;;,,
social_democrat_PAK;Awami National Party;Parti national Awami;Nationalpartei Awami;;Partido Nacional Awami;;;;;;;;;;,,
left_wing_radical_PAK;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;,,
leninist_PAK;Pakistan Workers Party;Parti des travailleurs pakistanais;Pakistanische Arbeiterpartei;;Partido de los Trabajadores de Pakistán;;;;;;;;;;,,
stalinist_PAK;Communist Party of Pakistan;Parti communiste pakistanais;Kommunistische Partei Pakistans;;Partido Comunista de Pakistán;;;;;;;;;;,,
national_socialist_PAL;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;,,
fascistic_PAL;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;,,
paternal_autocrat_PAL;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;,,
social_conservative_PAL;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;,,
